Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
24	4.828783	0	3.4380e-03	0.0000e+00	2.1634e-09	0.0000e+00
25	4.725772	0	3.2996e-03	0.0000e+00	1.9258e-09	0.0000e+00
26	4.622762	0	3.1458e-03	0.0000e+00	1.7317e-09	0.0000e+00
27	4.519752	0	2.9813e-03	0.0000e+00	1.5689e-09	0.0000e+00
28	4.416742	0	2.8120e-03	0.0000e+00	1.4280e-09	0.0000e+00
29	4.313731	0	2.6418e-03	0.0000e+00	1.3028e-09	0.0000e+00
30	4.210721	0	2.4741e-03	0.0000e+00	1.1896e-09	0.0000e+00
31	4.107711	0	2.3125e-03	0.0000e+00	1.0852e-09	0.0000e+00
32	4.004700	0	2.1636e-03	0.0000e+00	9.8501e-10	0.0000e+00
33	3.901690	0	2.0296e-03	0.0000e+00	8.8732e-10	0.0000e+00
34	3.798680	0	1.9079e-03	0.0000e+00	7.9499e-10	0.0000e+00
35	3.695669	0	1.7918e-03	0.0000e+00	7.1183e-10	0.0000e+00
36	3.592659	0	1.6788e-03	0.0000e+00	6.3830e-10	0.0000e+00
37	3.489649	0	1.5716e-03	0.0000e+00	5.7213e-10	0.0000e+00
38	3.386639	0	1.4720e-03	0.0000e+00	5.1171e-10	0.0000e+00
39	3.283628	0	1.3818e-03	0.0000e+00	4.5561e-10	0.0000e+00
40	3.180618	0	1.3033e-03	0.0000e+00	4.0219e-10	0.0000e+00
41	3.077608	0	1.2391e-03	0.0000e+00	3.5037e-10	0.0000e+00
42	2.974597	0	1.1875e-03	0.0000e+00	3.0136e-10	0.0000e+00
43	2.871587	0	1.1423e-03	0.0000e+00	2.5758e-10	0.0000e+00
44	2.768577	0	1.0971e-03	0.0000e+00	2.2049e-10	0.0000e+00
45	2.665566	0	1.0499e-03	0.0000e+00	1.8965e-10	0.0000e+00
46	2.562556	0	1.0012e-03	0.0000e+00	1.6384e-10	0.0000e+00
47	2.459546	0	9.5202e-04	0.0000e+00	1.4204e-10	0.0000e+00
48	2.356536	0	9.0312e-04	0.0000e+00	1.2348e-10	0.0000e+00
49	2.253525	0	8.5562e-04	0.0000e+00	1.0745e-10	0.0000e+00
50	2.150515	0	8.1132e-04	0.0000e+00	9.3334e-11	0.0000e+00
51	2.047505	0	7.7154e-04	0.0000e+00	8.0664e-11	0.0000e+00
52	1.944494	0	7.3583e-04	0.0000e+00	6.9411e-11	0.0000e+00
53	1.841484	0	7.0158e-04	0.0000e+00	5.9698e-11	0.0000e+00
54	1.738474	0	6.6762e-04	0.0000e+00	5.1486e-11	0.0000e+00
55	1.635463	0	6.3391e-04	0.0000e+00	4.4511e-11	0.0000e+00
56	1.532453	0	6.0159e-04	0.0000e+00	3.8488e-11	0.0000e+00
57	1.429443	0	5.7113e-04	0.0000e+00	3.3244e-11	0.0000e+00
58	1.326433	0	5.4294e-04	0.0000e+00	2.8653e-11	0.0000e+00
59	1.223422	0	5.1711e-04	0.0000e+00	2.4610e-11	0.0000e+00
60	1.120412	0	4.9408e-04	0.0000e+00	2.1038e-11	0.0000e+00
61	1.017402	0	4.7336e-04	0.0000e+00	1.7907e-11	0.0000e+00
62	0.914391	0	4.5429e-04	0.0000e+00	1.5206e-11	0.0000e+00
63	0.811381	0	4.3597e-04	0.0000e+00	1.2902e-11	0.0000e+00
64	0.708371	0	4.1858e-04	0.0000e+00	1.0941e-11	0.0000e+00
65	0.605360	0	4.0212e-04	0.0000e+00	9.2675e-12	0.0000e+00
66	0.502350	0	3.8649e-04	0.0000e+00	7.8410e-12	0.0000e+00
67	0.399340	0	3.7164e-04	0.0000e+00	6.6301e-12	0.0000e+00
68	0.296330	0	3.5738e-04	0.0000e+00	5.6044e-12	0.0000e+00
69	0.193319	0	3.4371e-04	0.0000e+00	4.7361e-12	0.0000e+00
70	0.090309	0	3.3062e-04	0.0000e+00	4.0009e-12	0.0000e+00
71	-0.012701	0	3.1814e-04	0.0000e+00	3.3771e-12	0.0000e+00
72	-0.115712	0	3.0639e-04	0.0000e+00	2.8462e-12	0.0000e+00
73	-0.218722	0	2.9562e-04	0.0000e+00	2.3941e-12	0.0000e+00
74	-0.321732	0	2.8567e-04	0.0000e+00	2.0085e-12	0.0000e+00
75	-0.424743	0	2.7676e-04	0.0000e+00	1.6804e-12	0.0000e+00
76	-0.527753	0	2.6852e-04	0.0000e+00	1.4023e-12	0.0000e+00
77	-0.630763	0	2.6115e-04	0.0000e+00	1.1678e-12	0.0000e+00
78	-0.733773	0	2.5419e-04	0.0000e+00	9.7123e-13	0.0000e+00
79	-0.836784	0	2.4766e-04	0.0000e+00	8.0729e-13	0.0000e+00
80	-0.939794	0	2.4120e-04	0.0000e+00	6.7123e-13	0.0000e+00
81	-1.042804	0	2.3481e-04	0.0000e+00	5.5856e-13	0.0000e+00
82	-1.145815	0	2.2843e-04	0.0000e+00	4.6536e-13	0.0000e+00
83	-1.248825	0	2.2206e-04	0.0000e+00	3.8814e-13	0.0000e+00
84	-1.351835	0	2.1571e-04	0.0000e+00	3.2390e-13	0.0000e+00
85	-1.454846	0	2.0961e-04	0.0000e+00	2.7022e-13	0.0000e+00
86	-1.557856	0	2.0408e-04	0.0000e+00	2.2513e-13	0.0000e+00
87	-1.660866	0	1.9914e-04	0.0000e+00	1.8709e-13	0.0000e+00
88	-1.763876	0	1.9503e-04	0.0000e+00	1.5493e-13	0.0000e+00
89	-1.866887	0	1.9189e-04	0.0000e+00	1.2770e-13	0.0000e+00
90	-1.969897	0	1.8998e-04	0.0000e+00	1.0468e-13	0.0000e+00
91	-2.072907	0	1.8949e-04	0.0000e+00	8.5223e-14	0.0000e+00
92	-2.175918	0	1.9077e-04	0.0000e+00	6.8810e-14	0.0000e+00
93	-2.278928	0	1.9412e-04	0.0000e+00	5.5040e-14	0.0000e+00
94	-2.381938	0	1.9977e-04	0.0000e+00	4.3597e-14	0.0000e+00
95	-2.484949	0	2.0742e-04	0.0000e+00	3.4239e-14	0.0000e+00
96	-2.587959	0	2.1651e-04	0.0000e+00	2.6719e-14	0.0000e+00
97	-2.690969	0	2.2630e-04	0.0000e+00	2.0773e-14	0.0000e+00
98	-2.793979	0	2.3635e-04	0.0000e+00	1.6108e-14	0.0000e+00
99	-2.896990	0	2.4739e-04	0.0000e+00	1.2419e-14	0.0000e+00
100	-3.000000	0	2.5858e-04	0.0000e+00	9.5418e-15	0.0000e+00
