Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
35	3.695669	0	2.1934e-03	0.0000e+00	6.0467e-14	0.0000e+00
36	3.592659	0	2.1939e-03	0.0000e+00	5.0486e-14	0.0000e+00
37	3.489649	0	2.1945e-03	0.0000e+00	4.2023e-14	0.0000e+00
38	3.386639	0	2.1951e-03	0.0000e+00	3.4930e-14	0.0000e+00
39	3.283628	0	2.1958e-03	0.0000e+00	2.8975e-14	0.0000e+00
40	3.180618	0	2.1964e-03	0.0000e+00	2.4037e-14	0.0000e+00
41	3.077608	0	2.1969e-03	0.0000e+00	1.9952e-14	0.0000e+00
42	2.974597	0	2.1974e-03	0.0000e+00	1.6541e-14	0.0000e+00
43	2.871587	0	2.1979e-03	0.0000e+00	1.3705e-14	0.0000e+00
44	2.768577	0	2.1984e-03	0.0000e+00	1.1335e-14	0.0000e+00
45	2.665566	0	2.1991e-03	0.0000e+00	9.3636e-15	0.0000e+00
46	2.562556	0	2.1998e-03	0.0000e+00	7.7166e-15	0.0000e+00
47	2.459546	0	2.2006e-03	0.0000e+00	6.3409e-15	0.0000e+00
48	2.356536	0	2.2015e-03	0.0000e+00	5.1950e-15	0.0000e+00
49	2.253525	0	2.2026e-03	0.0000e+00	4.2464e-15	0.0000e+00
50	2.150515	0	2.2035e-03	0.0000e+00	3.4703e-15	0.0000e+00
51	2.047505	0	2.2044e-03	0.0000e+00	2.8378e-15	0.0000e+00
52	1.944494	0	2.2051e-03	0.0000e+00	2.3217e-15	0.0000e+00
53	1.841484	0	2.2059e-03	0.0000e+00	1.8983e-15	0.0000e+00
54	1.738474	0	2.2068e-03	0.0000e+00	1.5452e-15	0.0000e+00
55	1.635463	0	2.2078e-03	0.0000e+00	1.2555e-15	0.0000e+00
56	1.532453	0	2.2088e-03	0.0000e+00	1.0178e-15	0.0000e+00
57	1.429443	0	2.2096e-03	0.0000e+00	8.2637e-16	0.0000e+00
58	1.326433	0	2.2104e-03	0.0000e+00	6.7091e-16	0.0000e+00
59	1.223422	0	2.2112e-03	0.0000e+00	5.4603e-16	0.0000e+00
60	1.120412	0	2.2118e-03	0.0000e+00	4.4507e-16	0.0000e+00
61	1.017402	0	2.2123e-03	0.0000e+00	3.6377e-16	0.0000e+00
62	0.914391	0	2.2129e-03	0.0000e+00	2.9694e-16	0.0000e+00
63	0.811381	0	2.2135e-03	0.0000e+00	2.4198e-16	0.0000e+00
64	0.708371	0	2.2141e-03	0.0000e+00	1.9693e-16	0.0000e+00
65	0.605360	0	2.2147e-03	0.0000e+00	1.5999e-16	0.0000e+00
66	0.502350	0	2.2153e-03	0.0000e+00	1.2987e-16	0.0000e+00
67	0.399340	0	2.2160e-03	0.0000e+00	1.0517e-16	0.0000e+00
68	0.296330	0	2.2166e-03	0.0000e+00	8.5163e-17	0.0000e+00
69	0.193319	0	2.2172e-03	0.0000e+00	6.8774e-17	0.0000e+00
70	0.090309	0	2.2178e-03	0.0000e+00	5.5450e-17	0.0000e+00
71	-0.012701	0	2.2184e-03	0.0000e+00	4.4614e-17	0.0000e+00
72	-0.115712	0	2.2192e-03	0.0000e+00	3.5784e-17	0.0000e+00
73	-0.218722	0	2.2199e-03	0.0000e+00	2.8667e-17	0.0000e+00
74	-0.321732	0	2.2205e-03	0.0000e+00	2.2948e-17	0.0000e+00
75	-0.424743	0	2.2211e-03	0.0000e+00	1.8399e-17	0.0000e+00
76	-0.527753	0	2.2216e-03	0.0000e+00	1.4734e-17	0.0000e+00
77	-0.630763	0	2.2222e-03	0.0000e+00	1.1805e-17	0.0000e+00
78	-0.733773	0	2.2227e-03	0.0000e+00	9.4659e-18	0.0000e+00
79	-0.836784	0	2.2232e-03	0.0000e+00	7.5962e-18	0.0000e+00
80	-0.939794	0	2.2236e-03	0.0000e+00	6.1061e-18	0.0000e+00
81	-1.042804	0	2.2239e-03	0.0000e+00	4.9233e-18	0.0000e+00
82	-1.145815	0	2.2243e-03	0.0000e+00	3.9715e-18	0.0000e+00
83	-1.248825	0	2.2246e-03	0.0000e+00	3.2203e-18	0.0000e+00
84	-1.351835	0	2.2249e-03	0.0000e+00	2.6193e-18	0.0000e+00
85	-1.454846	0	2.2251e-03	0.0000e+00	2.1402e-18	0.0000e+00
86	-1.557856	0	2.2252e-03	0.0000e+00	1.7623e-18	0.0000e+00
87	-1.660866	0	2.2252e-03	0.0000e+00	1.4608e-18	0.0000e+00
88	-1.763876	0	2.2251e-03	0.0000e+00	1.2191e-18	0.0000e+00
89	-1.866887	0	2.2250e-03	0.0000e+00	1.0247e-18	0.0000e+00
90	-1.969897	0	2.2249e-03	0.0000e+00	8.6690e-19	0.0000e+00
91	-2.072907	0	2.2246e-03	0.0000e+00	7.3622e-19	0.0000e+00
92	-2.175918	0	2.2243e-03	0.0000e+00	6.3119e-19	0.0000e+00
93	-2.278928	0	2.2239e-03	0.0000e+00	5.4394e-19	0.0000e+00
94	-2.381938	0	2.2233e-03	0.0000e+00	4.7295e-19	0.0000e+00
95	-2.484949	0	2.2224e-03	0.0000e+00	4.1511e-19	0.0000e+00
96	-2.587959	0	2.2215e-03	0.0000e+00	3.6906e-19	0.0000e+00
97	-2.690969	0	2.2198e-03	0.0000e+00	3.3527e-19	0.0000e+00
98	-2.793979	0	2.2170e-03	0.0000e+00	3.1790e-19	0.0000e+00
99	-2.896990	0	2.2109e-03	0.0000e+00	3.2673e-19	0.0000e+00
100	-3.000000	0	2.2025e-03	0.0000e+00	3.3435e-19	0.0000e+00
