Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
66	245.011679	0.502350	806.902378	  0.001041	0	8.873333e-01
67	247.386883	0.399340	806.986441	 -0.027457	0	8.873333e-01
68	249.762784	0.296330	807.372898	  0.034911	0	8.873333e-01
69	252.140184	0.193319	808.018523	  0.066744	0	8.873333e-01
70	254.519864	0.090309	808.906516	  0.032267	0	8.873333e-01
71	256.902436	-0.012701	809.985471	  0.000574	0	8.873333e-01
72	259.288389	-0.115712	811.207148	 -0.014781	0	8.873333e-01
73	261.678113	-0.218722	812.549425	 -0.019060	0	8.873333e-01
74	264.071818	-0.321732	813.902568	 -0.012692	0	8.873333e-01
75	266.469198	-0.424743	815.037623	 -0.007136	0	8.873333e-01
76	268.869379	-0.527753	815.822604	 -0.008572	0	8.873333e-01
77	271.271183	-0.630763	816.137858	 -0.009885	0	8.873333e-01
78	273.672889	-0.733773	815.731587	  0.042154	0	8.873333e-01
79	276.071989	-0.836784	814.373079	  0.041627	0	8.873333e-01
80	278.465455	-0.939794	811.915193	  0.046294	0	8.873333e-01
81	280.849943	-1.042804	808.289664	  0.040378	0	8.873333e-01
82	283.222127	-1.145815	803.537664	  0.027082	0	8.873333e-01
83	285.578865	-1.248825	797.790527	  0.008142	0	8.873333e-01
84	287.917758	-1.351835	791.414076	 -0.009702	0	8.873333e-01
85	290.237663	-1.454846	784.900068	 -0.019334	0	8.873333e-01
86	292.538792	-1.557856	778.642830	 -0.019836	0	8.873333e-01
87	294.822450	-1.660866	773.036244	 -0.010436	0	8.873333e-01
88	297.091351	-1.763876	768.607099	  0.013483	0	8.873333e-01
89	299.349944	-1.866887	766.048249	  0.009804	0	8.873333e-01
90	301.604762	-1.969897	766.034139	  0.012431	0	8.873333e-01
91	303.863730	-2.072907	768.872798	  0.004271	0	8.873333e-01
92	306.134859	-2.175918	774.284229	  0.025407	0	8.873333e-01
93	308.424673	-2.278928	781.551263	  0.023904	0	8.873333e-01
94	310.737399	-2.381938	789.859360	  0.021282	0	8.873333e-01
95	313.075263	-2.484949	798.605160	  0.022799	0	8.873333e-01
96	315.439040	-2.587959	807.429908	 -0.068595	0	8.873333e-01
97	317.829696	-2.690969	816.859434	  0.030229	0	8.873333e-01
98	320.251051	-2.793979	828.239804	  0.040244	0	8.873333e-01
99	322.711273	-2.896990	843.202153	 -0.973643	0	8.873333e-01
100	325.227307	-3.000000	866.113903	  0.918097	0	8.873333e-01
