Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
39	3.283628	0	1.1638e-03	0.0000e+00	5.9935e-10	0.0000e+00
40	3.180618	0	1.1019e-03	0.0000e+00	5.2573e-10	0.0000e+00
41	3.077608	0	1.0502e-03	0.0000e+00	4.5576e-10	0.0000e+00
42	2.974597	0	1.0063e-03	0.0000e+00	3.9120e-10	0.0000e+00
43	2.871587	0	9.6526e-04	0.0000e+00	3.3502e-10	0.0000e+00
44	2.768577	0	9.2247e-04	0.0000e+00	2.8848e-10	0.0000e+00
45	2.665566	0	8.7731e-04	0.0000e+00	2.5026e-10	0.0000e+00
46	2.562556	0	8.3117e-04	0.0000e+00	2.1821e-10	0.0000e+00
47	2.459546	0	7.8579e-04	0.0000e+00	1.9084e-10	0.0000e+00
48	2.356536	0	7.4206e-04	0.0000e+00	1.6707e-10	0.0000e+00
49	2.253525	0	7.0080e-04	0.0000e+00	1.4610e-10	0.0000e+00
50	2.150515	0	6.6361e-04	0.0000e+00	1.2716e-10	0.0000e+00
51	2.047505	0	6.3129e-04	0.0000e+00	1.0979e-10	0.0000e+00
52	1.944494	0	6.0299e-04	0.0000e+00	9.4143e-11	0.0000e+00
53	1.841484	0	5.7629e-04	0.0000e+00	8.0571e-11	0.0000e+00
54	1.738474	0	5.5016e-04	0.0000e+00	6.9083e-11	0.0000e+00
55	1.635463	0	5.2459e-04	0.0000e+00	5.9318e-11	0.0000e+00
56	1.532453	0	5.0029e-04	0.0000e+00	5.0883e-11	0.0000e+00
57	1.429443	0	4.7770e-04	0.0000e+00	4.3551e-11	0.0000e+00
58	1.326433	0	4.5713e-04	0.0000e+00	3.7137e-11	0.0000e+00
59	1.223422	0	4.3866e-04	0.0000e+00	3.1505e-11	0.0000e+00
60	1.120412	0	4.2259e-04	0.0000e+00	2.6566e-11	0.0000e+00
61	1.017402	0	4.0845e-04	0.0000e+00	2.2282e-11	0.0000e+00
62	0.914391	0	3.9552e-04	0.0000e+00	1.8642e-11	0.0000e+00
63	0.811381	0	3.8285e-04	0.0000e+00	1.5594e-11	0.0000e+00
64	0.708371	0	3.7044e-04	0.0000e+00	1.3054e-11	0.0000e+00
65	0.605360	0	3.5843e-04	0.0000e+00	1.0930e-11	0.0000e+00
66	0.502350	0	3.4677e-04	0.0000e+00	9.1498e-12	0.0000e+00
67	0.399340	0	3.3555e-04	0.0000e+00	7.6561e-12	0.0000e+00
68	0.296330	0	3.2498e-04	0.0000e+00	6.4008e-12	0.0000e+00
69	0.193319	0	3.1507e-04	0.0000e+00	5.3438e-12	0.0000e+00
70	0.090309	0	3.0574e-04	0.0000e+00	4.4519e-12	0.0000e+00
71	-0.012701	0	2.9732e-04	0.0000e+00	3.7009e-12	0.0000e+00
72	-0.115712	0	2.8957e-04	0.0000e+00	3.0699e-12	0.0000e+00
73	-0.218722	0	2.8251e-04	0.0000e+00	2.5412e-12	0.0000e+00
74	-0.321732	0	2.7603e-04	0.0000e+00	2.1006e-12	0.0000e+00
75	-0.424743	0	2.6991e-04	0.0000e+00	1.7349e-12	0.0000e+00
76	-0.527753	0	2.6402e-04	0.0000e+00	1.4329e-12	0.0000e+00
77	-0.630763	0	2.5824e-04	0.0000e+00	1.1840e-12	0.0000e+00
78	-0.733773	0	2.5252e-04	0.0000e+00	9.7928e-13	0.0000e+00
79	-0.836784	0	2.4675e-04	0.0000e+00	8.1098e-13	0.0000e+00
80	-0.939794	0	2.4096e-04	0.0000e+00	6.7213e-13	0.0000e+00
81	-1.042804	0	2.3534e-04	0.0000e+00	5.5724e-13	0.0000e+00
82	-1.145815	0	2.3001e-04	0.0000e+00	4.6185e-13	0.0000e+00
83	-1.248825	0	2.2520e-04	0.0000e+00	3.8221e-13	0.0000e+00
84	-1.351835	0	2.2094e-04	0.0000e+00	3.1559e-13	0.0000e+00
85	-1.454846	0	2.1749e-04	0.0000e+00	2.5979e-13	0.0000e+00
86	-1.557856	0	2.1497e-04	0.0000e+00	2.1305e-13	0.0000e+00
87	-1.660866	0	2.1354e-04	0.0000e+00	1.7397e-13	0.0000e+00
88	-1.763876	0	2.1341e-04	0.0000e+00	1.4137e-13	0.0000e+00
89	-1.866887	0	2.1461e-04	0.0000e+00	1.1424e-13	0.0000e+00
90	-1.969897	0	2.1730e-04	0.0000e+00	9.1808e-14	0.0000e+00
91	-2.072907	0	2.2153e-04	0.0000e+00	7.3365e-14	0.0000e+00
92	-2.175918	0	2.2691e-04	0.0000e+00	5.8333e-14	0.0000e+00
93	-2.278928	0	2.3351e-04	0.0000e+00	4.6200e-14	0.0000e+00
94	-2.381938	0	2.4057e-04	0.0000e+00	3.6479e-14	0.0000e+00
95	-2.484949	0	2.4796e-04	0.0000e+00	2.8748e-14	0.0000e+00
96	-2.587959	0	2.5543e-04	0.0000e+00	2.2618e-14	0.0000e+00
97	-2.690969	0	2.6284e-04	0.0000e+00	1.7766e-14	0.0000e+00
98	-2.793979	0	2.7028e-04	0.0000e+00	1.3923e-14	0.0000e+00
99	-2.896990	0	2.7791e-04	0.0000e+00	1.0878e-14	0.0000e+00
100	-3.000000	0	2.8546e-04	0.0000e+00	8.4833e-15	0.0000e+00
