Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
62	213.182738	0.914391	794.795182	  0.014986	0	8.066667e-01
63	215.331809	0.811381	789.477550	  0.009933	0	8.066667e-01
64	217.466618	0.708371	784.248469	  0.010723	0	8.066667e-01
65	219.587353	0.605360	779.090312	 -0.004260	0	8.066667e-01
66	221.694247	0.502350	774.017520	 -0.004150	0	8.066667e-01
67	223.787607	0.399340	769.067005	 -0.322490	0	8.066667e-01
68	225.867795	0.296330	764.288832	  0.301943	0	8.066667e-01
69	227.935350	0.193319	759.735793	  0.499096	0	8.066667e-01
70	229.991020	0.090309	755.450677	 -0.118121	0	8.066667e-01
71	232.035484	-0.012701	751.439811	 -0.236528	0	8.066667e-01
72	234.069505	-0.115712	747.681603	 -0.164770	0	8.066667e-01
73	236.093707	-0.218722	744.141425	 -0.042958	0	8.066667e-01
74	238.108612	-0.321732	740.763674	  0.029902	0	8.066667e-01
75	240.114586	-0.424743	737.477928	 -0.028587	0	8.066667e-01
76	242.111801	-0.527753	734.214098	 -0.095595	0	8.066667e-01
77	244.100241	-0.630763	730.915961	 -0.278381	0	8.066667e-01
78	246.079750	-0.733773	727.553512	 -0.077459	0	8.066667e-01
79	248.050173	-0.836784	724.130383	 -0.387577	0	8.066667e-01
80	250.011424	-0.939794	720.684069	 -0.383603	0	8.066667e-01
81	251.963517	-1.042804	717.280843	 -0.290352	0	8.066667e-01
82	253.906692	-1.145815	714.006696	 -0.170712	0	8.066667e-01
83	255.841399	-1.248825	710.952862	 -0.112079	0	8.066667e-01
84	257.768439	-1.351835	708.203414	 -0.122334	0	8.066667e-01
85	259.688756	-1.454846	705.828186	 -0.135343	0	8.066667e-01
86	261.603485	-1.557856	703.886462	 -0.115033	0	8.066667e-01
87	263.513937	-1.660866	702.437971	 -0.055872	0	8.066667e-01
88	265.421554	-1.763876	701.548104	  0.004734	0	8.066667e-01
89	267.328019	-1.866887	701.274549	  0.028119	0	8.066667e-01
90	269.235108	-1.969897	701.636329	  0.039321	0	8.066667e-01
91	271.144500	-2.072907	702.582903	  0.034190	0	8.066667e-01
92	273.057771	-2.175918	703.992944	  0.030663	0	8.066667e-01
93	274.975870	-2.278928	705.702309	  0.075759	0	8.066667e-01
94	276.899492	-2.381938	707.547744	  0.046779	0	8.066667e-01
95	278.828794	-2.484949	709.411007	 -0.033568	0	8.066667e-01
96	280.763697	-2.587959	711.248108	  0.070334	0	8.066667e-01
97	282.704149	-2.690969	713.094884	  0.022247	0	8.066667e-01
98	284.650268	-2.793979	715.037907	 -0.123359	0	8.066667e-01
99	286.602407	-2.896990	717.162532	 -0.930460	0	8.066667e-01
100	288.561032	-3.000000	719.501156	  0.947851	0	8.066667e-01
