# layer	logP	T	vapor_7	cloud_7	sat_ratio_7	precip_7	
77	0.987500	122.027626	3.288555e-43	0.000000e+00	5.561498e-33	0.000000e+00	
78	0.895833	124.241258	3.288555e-43	0.000000e+00	1.862266e-33	0.000000e+00	
79	0.804167	124.730841	3.288555e-43	0.000000e+00	1.245567e-33	0.000000e+00	
80	0.712500	124.921648	3.288555e-43	0.000000e+00	9.365316e-34	0.000000e+00	
81	0.620833	125.056025	3.288555e-43	0.000000e+00	7.198667e-34	0.000000e+00	
82	0.529167	125.438173	3.288555e-43	0.000000e+00	5.029956e-34	0.000000e+00	
83	0.437500	126.259742	3.288555e-43	0.000000e+00	2.975425e-34	0.000000e+00	
84	0.345833	127.644242	3.288555e-43	0.000000e+00	1.432225e-34	0.000000e+00	
85	0.254167	129.552983	3.288555e-43	0.000000e+00	5.764018e-35	0.000000e+00	
86	0.162500	131.660424	3.288555e-43	0.000000e+00	2.207403e-35	0.000000e+00	
87	0.070833	133.713956	3.288555e-43	0.000000e+00	8.811423e-36	0.000000e+00	
88	-0.020833	135.076008	3.288555e-43	0.000000e+00	4.515495e-36	0.000000e+00	
89	-0.112500	135.017539	3.288555e-43	0.000000e+00	3.728089e-36	0.000000e+00	
90	-0.204167	134.209721	3.288555e-43	0.000000e+00	3.956154e-36	0.000000e+00	
91	-0.295833	133.392084	3.288555e-43	0.000000e+00	4.225821e-36	0.000000e+00	
92	-0.387500	132.487382	3.288555e-43	0.000000e+00	4.667232e-36	0.000000e+00	
93	-0.479167	131.354831	3.288555e-43	0.000000e+00	5.607021e-36	0.000000e+00	
94	-0.570833	129.772668	3.288555e-43	0.000000e+00	7.967895e-36	0.000000e+00	
95	-0.662500	127.593837	3.288555e-43	0.000000e+00	1.431583e-35	0.000000e+00	
96	-0.754167	124.909641	3.288555e-43	0.000000e+00	3.212757e-35	0.000000e+00	
97	-0.845833	121.977809	3.288555e-43	0.000000e+00	8.330019e-35	0.000000e+00	
98	-0.937500	119.011745	3.288555e-43	0.000000e+00	2.318446e-34	0.000000e+00	
99	-1.029167	115.994225	3.288555e-43	0.000000e+00	7.025550e-34	0.000000e+00	
100	-1.120833	112.923391	3.288555e-43	0.000000e+00	2.339737e-33	0.000000e+00	
101	-1.212500	110.059948	3.288555e-43	0.000000e+00	7.594432e-33	0.000000e+00	
102	-1.304167	107.681935	3.288555e-43	0.000000e+00	2.058428e-32	0.000000e+00	
103	-1.395833	105.904495	3.288555e-43	0.000000e+00	4.257688e-32	0.000000e+00	
104	-1.487500	104.663042	3.288555e-43	0.000000e+00	6.761593e-32	0.000000e+00	
105	-1.579167	103.874282	3.288555e-43	0.000000e+00	8.468731e-32	0.000000e+00	
106	-1.670833	103.443276	3.288555e-43	0.000000e+00	8.727008e-32	0.000000e+00	
107	-1.762500	103.250835	3.288555e-43	0.000000e+00	7.874627e-32	0.000000e+00	
108	-1.854167	103.163485	3.288555e-43	0.000000e+00	6.698352e-32	0.000000e+00	
109	-1.945833	103.238444	3.288555e-43	0.000000e+00	5.199133e-32	0.000000e+00	
110	-2.037500	103.387813	3.288555e-43	0.000000e+00	3.870221e-32	0.000000e+00	
111	-2.129167	103.583731	3.288555e-43	0.000000e+00	2.807464e-32	0.000000e+00	
112	-2.220833	103.863266	3.288555e-43	0.000000e+00	1.944543e-32	0.000000e+00	
113	-2.312500	104.110829	3.288555e-43	0.000000e+00	1.372075e-32	0.000000e+00	
114	-2.404167	104.387065	3.288555e-43	0.000000e+00	9.535508e-33	0.000000e+00	
115	-2.495833	104.645312	3.288555e-43	0.000000e+00	6.697969e-33	0.000000e+00	
116	-2.587500	104.850990	3.288555e-43	0.000000e+00	4.845325e-33	0.000000e+00	
117	-2.679167	105.033398	3.288555e-43	0.000000e+00	3.551393e-33	0.000000e+00	
118	-2.770833	105.167478	3.288555e-43	0.000000e+00	2.673188e-33	0.000000e+00	
119	-2.862500	105.276632	3.288555e-43	0.000000e+00	2.039918e-33	0.000000e+00	
120	-2.954167	105.319921	3.288555e-43	0.000000e+00	1.613423e-33	0.000000e+00	
