Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
29	     inf	5.341667	1028.311126	  0.000000	1	4.627528e-06
30	     inf	5.250000	988.951284	  0.000000	1	1.030142e-06
31	     inf	5.158333	947.647100	  0.000000	1	4.627528e-06
32	     inf	5.066667	904.823018	 -0.000000	1	4.627528e-06
33	     inf	4.975000	861.599041	  0.000000	1	2.804562e-06
34	     inf	4.883333	816.732079	  0.000000	1	4.627528e-06
35	     inf	4.791667	769.279509	  0.000002	1	1.699735e-06
36	     inf	4.700000	722.893071	 -0.000000	1	7.635421e-06
37	     inf	4.608333	677.787572	  0.000000	1	2.804562e-06
38	     inf	4.516667	635.944597	 -0.000000	0	7.635421e-06
39	     inf	4.425000	596.431342	  0.000001	1	1.259844e-05
40	     inf	4.333333	559.718291	  0.000001	1	2.804562e-06
41	     inf	4.241667	525.874097	  0.000004	0	2.804562e-06
42	     inf	4.150000	493.948428	  0.000001	0	1.259844e-05
43	     inf	4.058333	467.069428	  0.000021	0	1.030142e-06
44	     inf	3.966667	444.837927	  0.000000	0	1.259844e-05
45	     inf	3.875000	423.265355	  0.000006	1	4.627528e-06
46	     inf	3.783333	401.510120	  0.000001	1	1.259844e-05
47	     inf	3.691667	380.145632	  0.000000	1	1.259844e-05
48	     inf	3.600000	359.294542	  0.000066	1	2.804562e-06
49	     inf	3.508333	340.124179	  0.000005	1	2.078743e-05
50	     inf	3.416667	323.568272	  0.000021	1	7.635421e-06
51	     inf	3.325000	310.231888	  0.000002	1	1.259844e-05
52	     inf	3.233333	300.240316	  0.000002	1	2.078743e-05
53	     inf	3.141667	292.935122	  0.000018	1	1.259844e-05
54	     inf	3.050000	288.164479	  0.000007	1	2.078743e-05
55	     inf	2.958333	285.659885	 -0.000004	1	2.078743e-05
56	     inf	2.866667	282.787158	  0.000007	1	2.078743e-05
57	     inf	2.775000	279.948920	  0.000050	1	5.659379e-05
58	     inf	2.683333	277.170445	  0.000404	1	7.635421e-06
59	     inf	2.591667	274.436178	 -0.000034	1	3.429926e-05
60	     inf	2.500000	271.732304	  0.000103	1	5.659379e-05
61	     inf	2.408333	269.077199	  0.000478	1	2.078743e-05
62	     inf	2.316667	266.612993	  0.002075	1	2.078743e-05
63	     inf	2.225000	264.716242	 -0.000077	1	9.337975e-05
64	     inf	2.133333	264.072534	  0.002949	1	1.259844e-05
65	     inf	2.041667	265.786754	  0.000051	1	5.659379e-05
66	     inf	1.950000	267.952562	  0.000704	1	5.659379e-05
67	     inf	1.858333	268.000447	  0.004307	1	5.659379e-05
68	     inf	1.766667	268.043336	  0.000176	1	9.337975e-05
69	     inf	1.675000	268.102234	  0.007064	1	9.337975e-05
70	     inf	1.583333	268.353950	 -0.000191	1	2.542264e-04
71	     inf	1.491667	268.940803	  0.031863	1	9.337975e-05
72	     inf	1.400000	269.989483	  0.005380	1	4.194735e-04
73	     inf	1.308333	271.605227	  0.003160	1	2.542264e-04
74	     inf	1.216667	273.912986	  0.072149	1	1.540766e-04
75	     inf	1.125000	277.059566	  0.102343	1	2.542264e-04
76	     inf	1.033333	280.889080	 -0.015790	1	1.884327e-03
77	     inf	0.941667	283.437258	  2.592902	1	2.078743e-05
78	     inf	0.850000	284.140396	  0.387588	1	1.884327e-03
79	     inf	0.758333	284.570044	  3.661713	1	3.109140e-03
80	     inf	0.666667	284.782663	  0.961310	1	5.130081e-03
81	     inf	0.575000	284.834102	  0.049946	1	5.130081e-03
82	     inf	0.483333	284.735914	  0.034912	1	3.109140e-03
83	     inf	0.391667	284.517625	 -7.068572	1	4.194735e-04
84	     inf	0.300000	284.234355	  0.001532	1	5.130081e-03
85	     inf	0.208333	284.001627	 -1.283102	1	5.130081e-03
86	     inf	0.116667	283.943738	 -0.015081	1	5.130081e-03
87	     inf	0.025000	283.972131	 -0.128427	1	1.142017e-03
88	     inf	-0.066667	283.657271	 -0.023620	1	4.194735e-04
89	     inf	-0.158333	282.964327	 -0.003365	1	4.194735e-04
90	     inf	-0.250000	282.328095	  0.069327	1	9.337975e-05
91	     inf	-0.341667	281.926315	  0.085791	1	2.542264e-04
92	     inf	-0.433333	281.861231	  0.000898	1	4.194735e-04
93	     inf	-0.525000	282.132807	  0.038164	1	2.542264e-04
94	     inf	-0.616667	282.659567	  0.000640	1	4.194735e-04
95	     inf	-0.708333	283.276229	  0.063318	1	2.542264e-04
96	     inf	-0.800000	283.783763	  0.174116	1	2.542264e-04
97	     inf	-0.891667	284.011556	  0.018020	1	4.194735e-04
98	     inf	-0.983333	283.825741	  0.160186	1	4.194735e-04
99	     inf	-1.075000	283.130246	  0.011152	1	6.921313e-04
100	     inf	-1.166667	281.903209	  0.075521	1	6.921313e-04
101	     inf	-1.258333	280.159301	 -0.006332	1	1.142017e-03
102	     inf	-1.350000	277.917360	  0.011267	1	1.142017e-03
103	     inf	-1.441667	275.231277	  0.008757	1	1.142017e-03
104	     inf	-1.533333	272.186553	 -0.002456	1	1.884327e-03
105	     inf	-1.625000	268.885249	  0.007517	1	6.921313e-04
106	     inf	-1.716667	265.429492	  0.090422	1	4.194735e-04
107	     inf	-1.808333	261.913672	  0.000432	1	1.884327e-03
108	     inf	-1.900000	258.424612	  0.024277	1	9.337975e-05
109	     inf	-1.991667	255.041289	  0.005841	1	4.194735e-04
110	     inf	-2.083333	251.827867	 -0.002467	1	1.884327e-03
111	     inf	-2.175000	248.821935	  0.003145	1	1.540766e-04
112	     inf	-2.266667	246.024541	  0.213837	1	2.078743e-05
113	     inf	-2.358333	243.399309	  0.003922	1	1.884327e-03
114	     inf	-2.450000	240.872847	 -0.000145	1	1.540766e-04
115	     inf	-2.541667	238.329617	  0.003489	1	5.659379e-05
116	     inf	-2.633333	235.613716	 -0.002629	1	1.884327e-03
117	     inf	-2.725000	232.434478	  0.252407	1	7.635421e-06
118	     inf	-2.816667	228.727040	 -0.002749	1	1.884327e-03
119	     inf	-2.908333	220.365417	  0.002686	1	3.429926e-05
120	     inf	-3.000000	217.189981	 -0.000012	1	5.659379e-05
