0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.95e+05	2.78e+05	2.62e+05	2.46e+05	2.34e+05	2.26e+05	2.22e+05	2.20e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	2.19e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.27e+04	5.57e+04	5.88e+04	6.17e+04	6.39e+04	6.54e+04	6.62e+04	6.65e+04	6.66e+04	6.66e+04	6.66e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	6.67e+04	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.21e+05	2.06e+05	1.90e+05	1.76e+05	1.65e+05	1.58e+05	1.54e+05	1.52e+05	1.52e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	1.51e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	5.10e+05	4.75e+05	4.40e+05	4.08e+05	3.82e+05	3.66e+05	3.57e+05	3.53e+05	3.52e+05	3.52e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	3.51e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	1.02e+06	9.39e+05	8.59e+05	7.86e+05	7.28e+05	6.90e+05	6.70e+05	6.62e+05	6.59e+05	6.58e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	6.57e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.43e+05	2.31e+05	2.19e+05	2.08e+05	1.99e+05	1.94e+05	1.91e+05	1.90e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	1.89e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.76e+05	2.47e+05	2.18e+05	1.92e+05	1.71e+05	1.58e+05	1.50e+05	1.47e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	1.46e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.73e+05	4.24e+05	3.75e+05	3.30e+05	2.95e+05	2.72e+05	2.59e+05	2.54e+05	2.52e+05	2.52e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	2.51e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.49e+05	2.87e+05	3.26e+05	3.61e+05	3.89e+05	4.07e+05	4.16e+05	4.20e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	4.22e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	-3.66e+05	-3.47e+05	-3.27e+05	-3.08e+05	-2.93e+05	-2.84e+05	-2.79e+05	-2.77e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	-2.76e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.40e+05	2.13e+05	1.86e+05	1.61e+05	1.41e+05	1.28e+05	1.21e+05	1.18e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	1.17e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	-9.79e+03	-1.98e+04	-2.97e+04	-3.88e+04	-4.58e+04	-5.04e+04	-5.28e+04	-5.38e+04	-5.41e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	-5.43e+04	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.23e+05	1.73e+05	1.24e+05	7.81e+04	4.24e+04	1.94e+04	7.07e+03	1.91e+03	9.23e+01	-5.92e+02	-8.19e+02	-9.01e+02	-9.28e+02	-9.37e+02	-9.40e+02	-9.41e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	-9.42e+02	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.63e+05	2.23e+05	1.83e+05	1.46e+05	1.17e+05	9.87e+04	8.87e+04	8.46e+04	8.31e+04	8.25e+04	8.24e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	8.23e+04	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	8.09e+05	7.31e+05	6.53e+05	5.82e+05	5.26e+05	4.90e+05	4.70e+05	4.62e+05	4.59e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	4.58e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.68e+05	3.13e+05	3.59e+05	4.01e+05	4.35e+05	4.56e+05	4.68e+05	4.73e+05	4.74e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	4.75e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	6.73e+04	7.96e+04	9.21e+04	1.04e+05	1.13e+05	1.18e+05	1.22e+05	1.23e+05	1.23e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	1.24e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.73e+05	2.73e+05	2.74e+05	2.74e+05	2.74e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	2.75e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	2.84e+05	2.64e+05	2.43e+05	2.24e+05	2.10e+05	2.00e+05	1.95e+05	1.93e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	1.92e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	4.89e+05	4.58e+05	4.25e+05	3.96e+05	3.73e+05	3.58e+05	3.50e+05	3.47e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	3.45e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	7.60e+05	6.89e+05	6.18e+05	5.53e+05	5.01e+05	4.68e+05	4.51e+05	4.43e+05	4.40e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	4.39e+05	
0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	-1.27e+04	1.87e+03	1.67e+04	3.05e+04	4.14e+04	4.85e+04	5.23e+04	5.39e+04	5.44e+04	5.47e+04	5.47e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	5.48e+04	
