1092.171286 99.045177 217.836914 3.293182e+16
1075.496915 122.320712 217.836914 4.067077e+16
1058.822544 151.065978 217.836914 5.022837e+16
1042.148173 186.566358 217.836914 6.203199e+16
1025.473803 230.409298 217.836914 7.660946e+16
1008.799432 284.555292 217.836914 9.461262e+16
992.125061 351.425550 217.836914 1.168465e+17
975.450690 434.010264 217.836914 1.443053e+17
958.776319 536.002317 217.836914 1.782170e+17
942.101949 661.962417 217.836914 2.200978e+17
925.427578 817.523038 217.836914 2.718206e+17
908.753207 1009.640276 217.836914 3.356982e+17
892.078836 1246.904905 217.836914 4.145871e+17
875.404466 1539.926526 217.836914 5.120147e+17
858.730095 1901.807986 217.836914 6.323377e+17
842.055724 2348.731289 217.836914 7.809365e+17
825.381353 2900.681199 217.836914 9.644560e+17
808.706982 3582.338881 217.836914 1.191102e+18
792.032612 4424.185554 217.836914 1.471010e+18
775.358241 5463.865499 217.836914 1.816697e+18
758.683870 6747.869371 217.836914 2.243619e+18
742.009499 8333.613090 217.836914 2.770867e+18
725.335129 10292.005272 217.836914 3.422019e+18
708.660758 12710.617996 217.836914 4.226191e+18
691.986387 15697.602710 217.836914 5.219342e+18
675.312016 19386.526360 217.836914 6.445883e+18
658.637646 23942.344015 217.836914 7.960660e+18
641.963275 29568.775051 217.836914 9.831409e+18
625.288904 36517.412725 217.836914 1.214178e+19
608.614533 45098.974505 217.836914 1.499509e+19
591.940162 55697.196202 217.836914 1.851892e+19
575.265792 68785.991231 217.836914 2.287086e+19
558.591421 84950.642263 217.836914 2.824549e+19
541.917050 104913.972914 217.836914 3.488315e+19
525.242679 129568.669752 217.836914 4.308067e+19
508.568309 160017.199950 217.836914 5.320459e+19
491.893938 197621.109554 217.836914 6.570762e+19
475.219567 244061.906804 217.836914 8.114886e+19
458.545196 301416.252988 217.836914 1.002188e+20
441.870825 372248.823074 217.836914 1.237701e+20
425.196455 459726.988531 217.836914 1.528560e+20
408.522084 567762.450498 217.836914 1.887770e+20
391.847713 701186.156648 217.836914 2.331394e+20
375.173342 865964.323360 217.836914 2.879270e+20
358.498972 1069465.222927 217.836914 3.555896e+20
341.824601 1320788.665533 217.836914 4.391529e+20
325.150230 1631172.909228 217.836914 5.423535e+20
308.475859 2014497.193407 217.836914 6.698061e+20
291.801489 2487902.367239 217.836914 8.272099e+20
275.127118 3072557.365268 217.836914 1.021604e+21
258.452747 3794605.804141 217.836914 1.261680e+21
241.778376 4686335.028789 217.836914 1.558173e+21
225.104005 5787619.883491 217.836914 1.924343e+21
208.429635 7147705.767942 217.836914 2.376562e+21
191.755264 8827410.710023 217.836914 2.935052e+21
175.080893 10901844.923851 217.836914 3.624786e+21
158.406522 13463769.461725 217.836914 4.476608e+21
141.732152 16627744.146487 217.836914 5.528607e+21
125.057781 20535250.264572 217.836914 6.827825e+21
108.383410 25361017.087679 217.836914 8.432359e+21
91.709039 31320835.121799 217.836914 1.041396e+22
75.034668 38681205.463306 217.836914 1.286123e+22
58.360298 47771256.745741 217.836914 1.588360e+22
41.685927 58997462.559237 217.836914 1.961624e+22
25.011556 72861817.451324 217.836914 2.422604e+22
8.337185 89984284.272899 217.836914 2.991914e+22
