Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
32	111.618516	4.004700	2058.151933	 -0.000000	0	1.237703e+00
33	114.860777	3.901690	2042.744451	 -0.000000	0	1.237703e+00
34	118.078455	3.798680	2027.281835	 -0.000000	0	1.237703e+00
35	121.271437	3.695669	2011.779298	 -0.000000	0	1.237703e+00
36	124.439429	3.592659	1996.040337	 -0.000000	0	1.237703e+00
37	127.581908	3.489649	1979.998921	 -0.000000	0	1.237703e+00
38	130.698141	3.386639	1963.482458	 -0.000000	0	1.237703e+00
39	133.787175	3.283628	1946.391890	 -0.000000	0	1.237703e+00
40	136.848170	3.180618	1928.933496	 -0.000000	0	1.237703e+00
41	139.881014	3.077608	1911.739849	 -0.000000	0	1.237703e+00
42	142.886242	2.974597	1894.955002	 -0.000000	0	1.237703e+00
43	145.863957	2.871587	1877.891634	 -0.000000	0	1.237703e+00
44	148.814002	2.768577	1860.903658	 -0.000000	0	1.237703e+00
45	151.736768	2.665566	1844.307739	 -0.000000	0	1.237703e+00
46	154.632947	2.562556	1828.138264	 -0.000000	0	1.237703e+00
47	157.503188	2.459546	1812.303695	 -0.000001	0	1.237703e+00
48	160.347863	2.356536	1796.574337	 -0.000001	0	1.237703e+00
49	163.166930	2.253525	1780.690774	 -0.000001	0	1.237703e+00
50	165.960091	2.150515	1764.605303	 -0.000001	0	1.237703e+00
51	168.727085	2.047505	1748.429145	 -0.000001	0	1.237703e+00
52	171.467059	1.944494	1731.357294	 -0.000002	0	1.237703e+00
53	174.177833	1.841484	1712.542916	 -0.000002	0	1.237703e+00
54	176.856971	1.738474	1692.487846	 -0.000003	0	1.237703e+00
55	179.502640	1.635463	1671.371300	 -0.000004	0	1.237703e+00
56	182.113537	1.532453	1649.591519	 -0.000005	0	1.237703e+00
57	184.689099	1.429443	1627.597243	 -0.000006	0	1.237703e+00
58	187.229500	1.326433	1605.839676	 -0.000008	0	1.237703e+00
59	189.735543	1.223422	1584.664744	 -0.000010	0	1.237703e+00
60	192.208487	1.120412	1564.316110	 -0.000013	0	1.237703e+00
61	194.649894	1.017402	1544.954653	 -0.000017	0	1.237703e+00
62	197.061357	0.914391	1526.523061	 -0.000021	0	1.237703e+00
63	199.444369	0.811381	1508.963264	 -0.000028	0	1.237703e+00
64	201.800245	0.708371	1492.149682	 -0.000035	0	1.237703e+00
65	204.130025	0.605360	1475.866971	 -0.000045	0	1.237703e+00
66	206.434542	0.502350	1460.056773	 -0.000057	0	1.237703e+00
67	208.714449	0.399340	1444.608184	 -0.000073	0	1.237703e+00
68	210.970267	0.296330	1429.417799	 -0.000093	0	1.237703e+00
69	213.202302	0.193319	1414.372515	 -0.000119	0	1.237703e+00
70	215.410657	0.090309	1399.291075	 -0.000152	0	1.237703e+00
71	217.595189	-0.012701	1384.044133	 -0.000195	0	1.237703e+00
72	219.755678	-0.115712	1368.675607	 -0.000250	0	1.237703e+00
73	221.891956	-0.218722	1353.233327	 -0.000321	0	1.237703e+00
74	224.003970	-0.321732	1337.759518	 -0.000412	0	1.237703e+00
75	226.091713	-0.424743	1322.323439	 -0.000532	0	1.237703e+00
76	228.155348	-0.527753	1307.042590	 -0.000689	0	1.237703e+00
77	230.195239	-0.630763	1292.079370	 -0.000893	0	1.237703e+00
78	232.212080	-0.733773	1277.683074	 -0.001168	0	1.237703e+00
79	234.206950	-0.836784	1264.078845	 -0.001541	0	1.237703e+00
80	236.181179	-0.939794	1251.403945	 -0.002048	0	1.237703e+00
81	238.136318	-1.042804	1239.745409	 -0.002739	0	1.237703e+00
82	240.073971	-1.145815	1229.144845	 -0.003708	0	1.237703e+00
83	241.995820	-1.248825	1219.615055	 -0.005093	0	1.237703e+00
84	243.903561	-1.351835	1211.148195	 -0.007174	0	1.237703e+00
85	245.798817	-1.454846	1203.710952	 -0.010454	0	1.237703e+00
86	247.683164	-1.557856	1197.249825	 -0.015991	0	1.237703e+00
87	249.558079	-1.660866	1191.695281	 -0.026626	0	1.237703e+00
88	251.424910	-1.763876	1186.957634	 -0.054247	0	1.237703e+00
89	253.284890	-1.866887	1182.948521	 -0.158508	0	1.237703e+00
90	255.139081	-1.969897	1179.582613	 -0.107522	0	1.237703e+00
91	256.988428	-2.072907	1176.778178	  0.133203	0	1.237703e+00
92	258.833740	-2.175918	1174.457859	  0.217846	0	1.237703e+00
93	260.675737	-2.278928	1172.549977	  0.237555	0	1.237703e+00
94	262.515032	-2.381938	1170.989807	  0.215044	0	1.237703e+00
95	264.352108	-2.484949	1169.719889	  0.153288	0	1.237703e+00
96	266.187383	-2.587959	1168.689788	  0.065081	0	1.237703e+00
97	268.021195	-2.690969	1167.857286	  0.002570	0	1.237703e+00
98	269.853819	-2.793979	1167.187015	 -0.011178	0	1.237703e+00
99	271.685496	-2.896990	1166.643642	  0.330894	0	1.237703e+00
100	273.516408	-3.000000	1166.214301	 -0.914832	0	1.237703e+00
