Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
56	620.589380	1.532453	1082.182797	  0.004639	0	8.066667e-01
57	628.112123	1.429443	1069.402333	 -0.072657	0	8.066667e-01
58	635.546854	1.326433	1057.015446	 -0.147436	0	8.066667e-01
59	642.896873	1.223422	1045.158530	  0.149901	0	8.066667e-01
60	650.166463	1.120412	1034.033198	  0.206144	0	8.066667e-01
61	657.361163	1.017402	1023.692836	  0.069188	0	8.066667e-01
62	664.485181	0.914391	1013.792908	 -0.039687	0	8.066667e-01
63	671.541212	0.811381	1004.222594	 -0.119133	0	8.066667e-01
64	678.532065	0.708371	995.082543	 -0.162225	0	8.066667e-01
65	685.460268	0.605360	986.275051	 -0.126811	0	8.066667e-01
66	692.328570	0.502350	977.902094	 -0.157242	0	8.066667e-01
67	699.140079	0.399340	969.958364	 -0.508597	0	8.066667e-01
68	705.897650	0.296330	962.420557	  0.426510	0	8.066667e-01
69	712.603934	0.193319	955.240070	  0.027940	0	8.066667e-01
70	719.261190	0.090309	948.338139	 -0.269882	0	8.066667e-01
71	725.871099	-0.012701	941.609828	 -0.374731	0	8.066667e-01
72	732.434389	-0.115712	934.961006	 -0.488165	0	8.066667e-01
73	738.951665	-0.218722	928.358375	 -0.652698	0	8.066667e-01
74	745.423181	-0.321732	921.822325	 -0.737276	0	8.066667e-01
75	751.849616	-0.424743	915.412649	 -0.613893	0	8.066667e-01
76	758.232135	-0.527753	909.198274	 -0.411404	0	8.066667e-01
77	764.572221	-0.630763	903.233775	 -0.285829	0	8.066667e-01
78	770.871666	-0.733773	897.514004	 -0.024105	0	8.066667e-01
79	777.132158	-0.836784	892.032269	 -0.090968	0	8.066667e-01
80	783.355521	-0.939794	886.836439	 -0.104496	0	8.066667e-01
81	789.543744	-1.042804	881.923635	 -0.085293	0	8.066667e-01
82	795.698766	-1.145815	877.274670	 -0.059911	0	8.066667e-01
83	801.822356	-1.248825	872.863748	 -0.021761	0	8.066667e-01
84	807.915999	-1.351835	868.665913	  0.016732	0	8.066667e-01
85	813.981137	-1.454846	864.656825	  0.007880	0	8.066667e-01
86	820.018958	-1.557856	860.805838	  0.061490	0	8.066667e-01
87	826.030519	-1.660866	857.082189	  0.079351	0	8.066667e-01
88	832.016739	-1.763876	853.472231	  0.102515	0	8.066667e-01
89	837.978331	-1.866887	849.998600	  0.143772	0	8.066667e-01
90	843.916554	-1.969897	846.733995	  0.062763	0	8.066667e-01
91	849.833222	-2.072907	843.803302	  0.055074	0	8.066667e-01
92	855.731406	-2.175918	841.372421	  0.017310	0	8.066667e-01
93	861.615019	-2.278928	839.603389	 -0.064906	0	8.066667e-01
94	867.489121	-2.381938	838.594519	 -0.085206	0	8.066667e-01
95	873.359025	-2.484949	838.335979	 -0.050562	0	8.066667e-01
96	879.229487	-2.587959	838.711114	 -0.021890	0	8.066667e-01
97	885.104419	-2.690969	839.555954	 -0.000702	0	8.066667e-01
98	890.986777	-2.793979	840.797781	  0.213001	0	8.066667e-01
99	896.880515	-2.896990	842.734833	 -0.968764	0	8.066667e-01
100	902.795070	-3.000000	846.703831	  0.793635	0	8.066667e-01
