Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
31	4.107711	0	5.9501e-03	0.0000e+00	4.4468e-06	0.0000e+00
32	4.004700	0	4.5074e-03	0.0000e+00	3.5159e-06	0.0000e+00
33	3.901690	0	3.3686e-03	0.0000e+00	2.7785e-06	0.0000e+00
34	3.798680	0	2.4763e-03	0.0000e+00	2.1948e-06	0.0000e+00
35	3.695669	0	1.7868e-03	0.0000e+00	1.7332e-06	0.0000e+00
36	3.592659	0	1.2639e-03	0.0000e+00	1.3683e-06	0.0000e+00
37	3.489649	0	8.7425e-04	0.0000e+00	1.0801e-06	0.0000e+00
38	3.386639	0	5.9185e-04	0.0000e+00	8.5237e-07	0.0000e+00
39	3.283628	0	3.9241e-04	0.0000e+00	6.7259e-07	0.0000e+00
40	3.180618	0	2.5546e-04	0.0000e+00	5.3068e-07	0.0000e+00
41	3.077608	0	1.6427e-04	0.0000e+00	4.1867e-07	0.0000e+00
42	2.974597	0	1.0438e-04	0.0000e+00	3.3029e-07	0.0000e+00
43	2.871587	0	6.5840e-05	0.0000e+00	2.6056e-07	0.0000e+00
44	2.768577	0	4.1317e-05	0.0000e+00	2.0554e-07	0.0000e+00
45	2.665566	0	2.5906e-05	0.0000e+00	1.6214e-07	0.0000e+00
46	2.562556	0	1.6179e-05	0.0000e+00	1.2789e-07	0.0000e+00
47	2.459546	0	1.0082e-05	0.0000e+00	1.0088e-07	0.0000e+00
48	2.356536	0	6.2967e-06	0.0000e+00	7.9577e-08	0.0000e+00
49	2.253525	0	3.9302e-06	0.0000e+00	6.2768e-08	0.0000e+00
50	2.150515	0	2.4474e-06	0.0000e+00	4.9508e-08	0.0000e+00
51	2.047505	0	1.5262e-06	0.0000e+00	3.9048e-08	0.0000e+00
52	1.944494	0	9.5076e-07	0.0000e+00	3.0796e-08	0.0000e+00
53	1.841484	0	5.9415e-07	0.0000e+00	2.4288e-08	0.0000e+00
54	1.738474	0	3.7184e-07	0.0000e+00	1.9154e-08	0.0000e+00
55	1.635463	0	2.3326e-07	0.0000e+00	1.5104e-08	0.0000e+00
56	1.532453	0	1.4656e-07	0.0000e+00	1.1909e-08	0.0000e+00
57	1.429443	0	9.2525e-08	0.0000e+00	9.3895e-09	0.0000e+00
58	1.326433	0	5.8728e-08	0.0000e+00	7.4018e-09	0.0000e+00
59	1.223422	0	3.7631e-08	0.0000e+00	5.8345e-09	0.0000e+00
60	1.120412	0	2.4368e-08	0.0000e+00	4.5986e-09	0.0000e+00
61	1.017402	0	1.5983e-08	0.0000e+00	3.6240e-09	0.0000e+00
62	0.914391	0	1.0679e-08	0.0000e+00	2.8558e-09	0.0000e+00
63	0.811381	0	7.2561e-09	0.0000e+00	2.2504e-09	0.0000e+00
64	0.708371	0	5.0313e-09	0.0000e+00	1.7734e-09	0.0000e+00
65	0.605360	0	3.5612e-09	0.0000e+00	1.3976e-09	0.0000e+00
66	0.502350	0	2.5661e-09	0.0000e+00	1.1015e-09	0.0000e+00
67	0.399340	0	1.8800e-09	0.0000e+00	8.6825e-10	0.0000e+00
68	0.296330	0	1.3971e-09	0.0000e+00	6.8447e-10	0.0000e+00
69	0.193319	0	1.0501e-09	0.0000e+00	5.3964e-10	0.0000e+00
70	0.090309	0	7.9757e-10	0.0000e+00	4.2550e-10	0.0000e+00
71	-0.012701	0	6.1015e-10	0.0000e+00	3.3553e-10	0.0000e+00
72	-0.115712	0	4.7011e-10	0.0000e+00	2.6461e-10	0.0000e+00
73	-0.218722	0	3.6389e-10	0.0000e+00	2.0869e-10	0.0000e+00
74	-0.321732	0	2.8266e-10	0.0000e+00	1.6459e-10	0.0000e+00
75	-0.424743	0	2.2031e-10	0.0000e+00	1.2981e-10	0.0000e+00
76	-0.527753	0	1.7225e-10	0.0000e+00	1.0239e-10	0.0000e+00
77	-0.630763	0	1.3494e-10	0.0000e+00	8.0764e-11	0.0000e+00
78	-0.733773	0	1.0580e-10	0.0000e+00	6.3705e-11	0.0000e+00
79	-0.836784	0	8.3087e-11	0.0000e+00	5.0250e-11	0.0000e+00
80	-0.939794	0	6.5326e-11	0.0000e+00	3.9638e-11	0.0000e+00
81	-1.042804	0	5.1431e-11	0.0000e+00	3.1268e-11	0.0000e+00
82	-1.145815	0	4.0480e-11	0.0000e+00	2.4664e-11	0.0000e+00
83	-1.248825	0	3.1891e-11	0.0000e+00	1.9456e-11	0.0000e+00
84	-1.351835	0	2.5132e-11	0.0000e+00	1.5347e-11	0.0000e+00
85	-1.454846	0	1.9818e-11	0.0000e+00	1.2107e-11	0.0000e+00
86	-1.557856	0	1.5622e-11	0.0000e+00	9.5501e-12	0.0000e+00
87	-1.660866	0	1.2322e-11	0.0000e+00	7.5335e-12	0.0000e+00
88	-1.763876	0	9.7194e-12	0.0000e+00	5.9427e-12	0.0000e+00
89	-1.866887	0	7.6701e-12	0.0000e+00	4.6879e-12	0.0000e+00
90	-1.969897	0	6.0559e-12	0.0000e+00	3.6981e-12	0.0000e+00
91	-2.072907	0	4.7761e-12	0.0000e+00	2.9172e-12	0.0000e+00
92	-2.175918	0	3.7699e-12	0.0000e+00	2.3012e-12	0.0000e+00
93	-2.278928	0	2.9757e-12	0.0000e+00	1.8153e-12	0.0000e+00
94	-2.381938	0	2.3500e-12	0.0000e+00	1.4320e-12	0.0000e+00
95	-2.484949	0	1.8545e-12	0.0000e+00	1.1296e-12	0.0000e+00
96	-2.587959	0	1.4641e-12	0.0000e+00	8.9109e-13	0.0000e+00
97	-2.690969	0	1.1558e-12	0.0000e+00	7.0294e-13	0.0000e+00
98	-2.793979	0	9.1202e-13	0.0000e+00	5.5450e-13	0.0000e+00
99	-2.896990	0	7.1992e-13	0.0000e+00	4.3742e-13	0.0000e+00
100	-3.000000	0	5.6853e-13	0.0000e+00	3.4505e-13	0.0000e+00
