Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
51	2.047505	0	2.0842e-03	0.0000e+00	5.8262e-16	0.0000e+00
52	1.944494	0	2.0906e-03	0.0000e+00	4.7579e-16	0.0000e+00
53	1.841484	0	2.0981e-03	0.0000e+00	3.8857e-16	0.0000e+00
54	1.738474	0	2.1066e-03	0.0000e+00	3.1799e-16	0.0000e+00
55	1.635463	0	2.1157e-03	0.0000e+00	2.6095e-16	0.0000e+00
56	1.532453	0	2.1248e-03	0.0000e+00	2.1535e-16	0.0000e+00
57	1.429443	0	2.1333e-03	0.0000e+00	1.7907e-16	0.0000e+00
58	1.326433	0	2.1409e-03	0.0000e+00	1.5010e-16	0.0000e+00
59	1.223422	0	2.1473e-03	0.0000e+00	1.2698e-16	0.0000e+00
60	1.120412	0	2.1525e-03	0.0000e+00	1.0796e-16	0.0000e+00
61	1.017402	0	2.1565e-03	0.0000e+00	9.2355e-17	0.0000e+00
62	0.914391	0	2.1597e-03	0.0000e+00	7.9258e-17	0.0000e+00
63	0.811381	0	2.1620e-03	0.0000e+00	6.8206e-17	0.0000e+00
64	0.708371	0	2.1637e-03	0.0000e+00	5.8721e-17	0.0000e+00
65	0.605360	0	2.1650e-03	0.0000e+00	5.0675e-17	0.0000e+00
66	0.502350	0	2.1659e-03	0.0000e+00	4.3651e-17	0.0000e+00
67	0.399340	0	2.1665e-03	0.0000e+00	3.7728e-17	0.0000e+00
68	0.296330	0	2.1668e-03	0.0000e+00	3.2622e-17	0.0000e+00
69	0.193319	0	2.1668e-03	0.0000e+00	2.8303e-17	0.0000e+00
70	0.090309	0	2.1668e-03	0.0000e+00	2.4521e-17	0.0000e+00
71	-0.012701	0	2.1664e-03	0.0000e+00	2.1356e-17	0.0000e+00
72	-0.115712	0	2.1659e-03	0.0000e+00	1.8629e-17	0.0000e+00
73	-0.218722	0	2.1651e-03	0.0000e+00	1.6329e-17	0.0000e+00
74	-0.321732	0	2.1642e-03	0.0000e+00	1.4312e-17	0.0000e+00
75	-0.424743	0	2.1631e-03	0.0000e+00	1.2577e-17	0.0000e+00
76	-0.527753	0	2.1617e-03	0.0000e+00	1.1097e-17	0.0000e+00
77	-0.630763	0	2.1603e-03	0.0000e+00	9.7647e-18	0.0000e+00
78	-0.733773	0	2.1586e-03	0.0000e+00	8.6009e-18	0.0000e+00
79	-0.836784	0	2.1569e-03	0.0000e+00	7.5447e-18	0.0000e+00
80	-0.939794	0	2.1553e-03	0.0000e+00	6.5759e-18	0.0000e+00
81	-1.042804	0	2.1535e-03	0.0000e+00	5.7229e-18	0.0000e+00
82	-1.145815	0	2.1517e-03	0.0000e+00	4.9327e-18	0.0000e+00
83	-1.248825	0	2.1500e-03	0.0000e+00	4.2326e-18	0.0000e+00
84	-1.351835	0	2.1486e-03	0.0000e+00	3.5861e-18	0.0000e+00
85	-1.454846	0	2.1471e-03	0.0000e+00	3.0273e-18	0.0000e+00
86	-1.557856	0	2.1457e-03	0.0000e+00	2.5336e-18	0.0000e+00
87	-1.660866	0	2.1445e-03	0.0000e+00	2.1051e-18	0.0000e+00
88	-1.763876	0	2.1432e-03	0.0000e+00	1.7416e-18	0.0000e+00
89	-1.866887	0	2.1421e-03	0.0000e+00	1.4287e-18	0.0000e+00
90	-1.969897	0	2.1413e-03	0.0000e+00	1.1635e-18	0.0000e+00
91	-2.072907	0	2.1405e-03	0.0000e+00	9.4318e-19	0.0000e+00
92	-2.175918	0	2.1398e-03	0.0000e+00	7.6183e-19	0.0000e+00
93	-2.278928	0	2.1390e-03	0.0000e+00	6.1396e-19	0.0000e+00
94	-2.381938	0	2.1383e-03	0.0000e+00	4.9289e-19	0.0000e+00
95	-2.484949	0	2.1377e-03	0.0000e+00	3.9377e-19	0.0000e+00
96	-2.587959	0	2.1371e-03	0.0000e+00	3.1437e-19	0.0000e+00
97	-2.690969	0	2.1365e-03	0.0000e+00	2.5029e-19	0.0000e+00
98	-2.793979	0	2.1360e-03	0.0000e+00	1.9855e-19	0.0000e+00
99	-2.896990	0	2.1353e-03	0.0000e+00	1.5784e-19	0.0000e+00
100	-3.000000	0	2.1345e-03	0.0000e+00	1.2538e-19	0.0000e+00
