Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
85	-1.454846	0	2.2295e-03	0.0000e+00	2.9205e-19	0.0000e+00
86	-1.557856	0	2.2297e-03	0.0000e+00	2.3318e-19	0.0000e+00
87	-1.660866	0	2.2297e-03	0.0000e+00	1.8818e-19	0.0000e+00
88	-1.763876	0	2.2298e-03	0.0000e+00	1.5373e-19	0.0000e+00
89	-1.866887	0	2.2299e-03	0.0000e+00	1.2699e-19	0.0000e+00
90	-1.969897	0	2.2301e-03	0.0000e+00	1.0597e-19	0.0000e+00
91	-2.072907	0	2.2301e-03	0.0000e+00	8.9171e-20	0.0000e+00
92	-2.175918	0	2.2303e-03	0.0000e+00	7.5766e-20	0.0000e+00
93	-2.278928	0	2.2305e-03	0.0000e+00	6.4878e-20	0.0000e+00
94	-2.381938	0	2.2305e-03	0.0000e+00	5.5966e-20	0.0000e+00
95	-2.484949	0	2.2307e-03	0.0000e+00	4.8804e-20	0.0000e+00
96	-2.587959	0	2.2308e-03	0.0000e+00	4.3634e-20	0.0000e+00
97	-2.690969	0	2.2309e-03	0.0000e+00	4.0886e-20	0.0000e+00
98	-2.793979	0	2.2309e-03	0.0000e+00	4.2485e-20	0.0000e+00
99	-2.896990	0	2.2304e-03	0.0000e+00	5.5136e-20	0.0000e+00
100	-3.000000	0	2.2295e-03	0.0000e+00	7.0699e-20	0.0000e+00
