Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
54	-0.400000	0	3.5969e-06	0.0000e+00	9.5349e-20	0.0000e+00
55	-0.500000	0	3.6786e-06	0.0000e+00	8.2689e-20	0.0000e+00
56	-0.600000	0	3.7621e-06	0.0000e+00	7.1679e-20	0.0000e+00
57	-0.700000	0	3.8442e-06	0.0000e+00	6.2048e-20	0.0000e+00
58	-0.800000	0	3.9220e-06	0.0000e+00	5.3589e-20	0.0000e+00
59	-0.900000	0	3.9927e-06	0.0000e+00	4.6143e-20	0.0000e+00
60	-1.000000	0	4.0539e-06	0.0000e+00	3.9595e-20	0.0000e+00
61	-1.100000	0	4.1037e-06	0.0000e+00	3.3849e-20	0.0000e+00
62	-1.200000	0	4.1412e-06	0.0000e+00	2.8826e-20	0.0000e+00
63	-1.300000	0	4.1660e-06	0.0000e+00	2.4457e-20	0.0000e+00
64	-1.400000	0	4.1778e-06	0.0000e+00	2.0674e-20	0.0000e+00
65	-1.500000	0	4.1769e-06	0.0000e+00	1.7415e-20	0.0000e+00
66	-1.600000	0	4.1640e-06	0.0000e+00	1.4621e-20	0.0000e+00
67	-1.700000	0	4.1397e-06	0.0000e+00	1.2236e-20	0.0000e+00
68	-1.800000	0	4.1050e-06	0.0000e+00	1.0210e-20	0.0000e+00
69	-1.900000	0	4.0603e-06	0.0000e+00	8.4945e-21	0.0000e+00
70	-2.000000	0	4.0070e-06	0.0000e+00	7.0472e-21	0.0000e+00
71	-2.100000	0	3.9456e-06	0.0000e+00	5.8303e-21	0.0000e+00
72	-2.200000	0	3.8767e-06	0.0000e+00	4.8109e-21	0.0000e+00
73	-2.300000	0	3.8009e-06	0.0000e+00	3.9585e-21	0.0000e+00
74	-2.400000	0	3.7187e-06	0.0000e+00	3.2480e-21	0.0000e+00
75	-2.500000	0	3.6307e-06	0.0000e+00	2.6574e-21	0.0000e+00
76	-2.600000	0	3.5372e-06	0.0000e+00	2.1677e-21	0.0000e+00
77	-2.700000	0	3.4384e-06	0.0000e+00	1.7626e-21	0.0000e+00
78	-2.800000	0	3.3345e-06	0.0000e+00	1.4284e-21	0.0000e+00
79	-2.900000	0	3.2255e-06	0.0000e+00	1.1532e-21	0.0000e+00
80	-3.000000	0	3.1144e-06	0.0000e+00	9.2847e-22	0.0000e+00
