Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
28	2.200000	0	2.7081e-03	0.0000e+00	1.8811e-13	0.0000e+00
29	2.100000	0	2.7030e-03	0.0000e+00	1.5781e-13	0.0000e+00
30	2.000000	0	2.6991e-03	0.0000e+00	1.3247e-13	0.0000e+00
31	1.900000	0	2.6977e-03	0.0000e+00	1.1132e-13	0.0000e+00
32	1.800000	0	2.6998e-03	0.0000e+00	9.3708e-14	0.0000e+00
33	1.700000	0	2.7058e-03	0.0000e+00	7.9012e-14	0.0000e+00
34	1.600000	0	2.7149e-03	0.0000e+00	6.6707e-14	0.0000e+00
35	1.500000	0	2.7263e-03	0.0000e+00	5.6361e-14	0.0000e+00
36	1.400000	0	2.7391e-03	0.0000e+00	4.7634e-14	0.0000e+00
37	1.300000	0	2.7523e-03	0.0000e+00	4.0252e-14	0.0000e+00
38	1.200000	0	2.7649e-03	0.0000e+00	3.3997e-14	0.0000e+00
39	1.100000	0	2.7763e-03	0.0000e+00	2.8691e-14	0.0000e+00
40	1.000000	0	2.7858e-03	0.0000e+00	2.4191e-14	0.0000e+00
41	0.900000	0	2.7933e-03	0.0000e+00	2.0378e-14	0.0000e+00
42	0.800000	0	2.7988e-03	0.0000e+00	1.7151e-14	0.0000e+00
43	0.700000	0	2.8023e-03	0.0000e+00	1.4423e-14	0.0000e+00
44	0.600000	0	2.8041e-03	0.0000e+00	1.2121e-14	0.0000e+00
45	0.500000	0	2.8044e-03	0.0000e+00	1.0180e-14	0.0000e+00
46	0.400000	0	2.8037e-03	0.0000e+00	8.5469e-15	0.0000e+00
47	0.300000	0	2.8020e-03	0.0000e+00	7.1730e-15	0.0000e+00
48	0.200000	0	2.7999e-03	0.0000e+00	6.0190e-15	0.0000e+00
49	0.100000	0	2.7979e-03	0.0000e+00	5.0504e-15	0.0000e+00
50	0.000000	0	2.7966e-03	0.0000e+00	4.2386e-15	0.0000e+00
51	-0.100000	0	2.7965e-03	0.0000e+00	3.5584e-15	0.0000e+00
52	-0.200000	0	2.7979e-03	0.0000e+00	2.9888e-15	0.0000e+00
53	-0.300000	0	2.8010e-03	0.0000e+00	2.5114e-15	0.0000e+00
54	-0.400000	0	2.8057e-03	0.0000e+00	2.1113e-15	0.0000e+00
55	-0.500000	0	2.8121e-03	0.0000e+00	1.7756e-15	0.0000e+00
56	-0.600000	0	2.8195e-03	0.0000e+00	1.4937e-15	0.0000e+00
57	-0.700000	0	2.8276e-03	0.0000e+00	1.2566e-15	0.0000e+00
58	-0.800000	0	2.8352e-03	0.0000e+00	1.0570e-15	0.0000e+00
59	-0.900000	0	2.8415e-03	0.0000e+00	8.8868e-16	0.0000e+00
60	-1.000000	0	2.8455e-03	0.0000e+00	7.4660e-16	0.0000e+00
61	-1.100000	0	2.8466e-03	0.0000e+00	6.2670e-16	0.0000e+00
62	-1.200000	0	2.8442e-03	0.0000e+00	5.2554e-16	0.0000e+00
63	-1.300000	0	2.8378e-03	0.0000e+00	4.4019e-16	0.0000e+00
64	-1.400000	0	2.8274e-03	0.0000e+00	3.6830e-16	0.0000e+00
65	-1.500000	0	2.8128e-03	0.0000e+00	3.0777e-16	0.0000e+00
66	-1.600000	0	2.7942e-03	0.0000e+00	2.5687e-16	0.0000e+00
67	-1.700000	0	2.7715e-03	0.0000e+00	2.1413e-16	0.0000e+00
68	-1.800000	0	2.7453e-03	0.0000e+00	1.7828e-16	0.0000e+00
69	-1.900000	0	2.7158e-03	0.0000e+00	1.4826e-16	0.0000e+00
70	-2.000000	0	2.6832e-03	0.0000e+00	1.2315e-16	0.0000e+00
71	-2.100000	0	2.6478e-03	0.0000e+00	1.0217e-16	0.0000e+00
72	-2.200000	0	2.6100e-03	0.0000e+00	8.4662e-17	0.0000e+00
73	-2.300000	0	2.5699e-03	0.0000e+00	7.0076e-17	0.0000e+00
74	-2.400000	0	2.5280e-03	0.0000e+00	5.7933e-17	0.0000e+00
75	-2.500000	0	2.4843e-03	0.0000e+00	4.7841e-17	0.0000e+00
76	-2.600000	0	2.4392e-03	0.0000e+00	3.9463e-17	0.0000e+00
77	-2.700000	0	2.3928e-03	0.0000e+00	3.2515e-17	0.0000e+00
78	-2.800000	0	2.3453e-03	0.0000e+00	2.6759e-17	0.0000e+00
79	-2.900000	0	2.2966e-03	0.0000e+00	2.1996e-17	0.0000e+00
80	-3.000000	0	2.2480e-03	0.0000e+00	1.8067e-17	0.0000e+00
