Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
31	4.107711	0	1.9371e-03	0.0000e+00	3.5406e-14	0.0000e+00
32	4.004700	0	1.9724e-03	0.0000e+00	2.7762e-14	0.0000e+00
33	3.901690	0	2.0013e-03	0.0000e+00	2.1894e-14	0.0000e+00
34	3.798680	0	2.0253e-03	0.0000e+00	1.7378e-14	0.0000e+00
35	3.695669	0	2.0453e-03	0.0000e+00	1.3866e-14	0.0000e+00
36	3.592659	0	2.0618e-03	0.0000e+00	1.1132e-14	0.0000e+00
37	3.489649	0	2.0755e-03	0.0000e+00	8.9861e-15	0.0000e+00
38	3.386639	0	2.0869e-03	0.0000e+00	7.2840e-15	0.0000e+00
39	3.283628	0	2.0965e-03	0.0000e+00	5.9321e-15	0.0000e+00
40	3.180618	0	2.1046e-03	0.0000e+00	4.8433e-15	0.0000e+00
41	3.077608	0	2.1111e-03	0.0000e+00	3.9679e-15	0.0000e+00
42	2.974597	0	2.1162e-03	0.0000e+00	3.2586e-15	0.0000e+00
43	2.871587	0	2.1202e-03	0.0000e+00	2.6806e-15	0.0000e+00
44	2.768577	0	2.1230e-03	0.0000e+00	2.2070e-15	0.0000e+00
45	2.665566	0	2.1247e-03	0.0000e+00	1.8190e-15	0.0000e+00
46	2.562556	0	2.1251e-03	0.0000e+00	1.4966e-15	0.0000e+00
47	2.459546	0	2.1242e-03	0.0000e+00	1.2320e-15	0.0000e+00
48	2.356536	0	2.1220e-03	0.0000e+00	1.0149e-15	0.0000e+00
49	2.253525	0	2.1187e-03	0.0000e+00	8.3589e-16	0.0000e+00
50	2.150515	0	2.1144e-03	0.0000e+00	6.8921e-16	0.0000e+00
51	2.047505	0	2.1096e-03	0.0000e+00	5.6896e-16	0.0000e+00
52	1.944494	0	2.1052e-03	0.0000e+00	4.6940e-16	0.0000e+00
53	1.841484	0	2.1021e-03	0.0000e+00	3.8738e-16	0.0000e+00
54	1.738474	0	2.1012e-03	0.0000e+00	3.1921e-16	0.0000e+00
55	1.635463	0	2.1027e-03	0.0000e+00	2.6255e-16	0.0000e+00
56	1.532453	0	2.1066e-03	0.0000e+00	2.1561e-16	0.0000e+00
57	1.429443	0	2.1123e-03	0.0000e+00	1.7711e-16	0.0000e+00
58	1.326433	0	2.1191e-03	0.0000e+00	1.4587e-16	0.0000e+00
59	1.223422	0	2.1262e-03	0.0000e+00	1.2067e-16	0.0000e+00
60	1.120412	0	2.1329e-03	0.0000e+00	1.0036e-16	0.0000e+00
61	1.017402	0	2.1388e-03	0.0000e+00	8.3979e-17	0.0000e+00
62	0.914391	0	2.1438e-03	0.0000e+00	7.0496e-17	0.0000e+00
63	0.811381	0	2.1478e-03	0.0000e+00	5.9376e-17	0.0000e+00
64	0.708371	0	2.1508e-03	0.0000e+00	5.0136e-17	0.0000e+00
65	0.605360	0	2.1530e-03	0.0000e+00	4.2210e-17	0.0000e+00
66	0.502350	0	2.1544e-03	0.0000e+00	3.5492e-17	0.0000e+00
67	0.399340	0	2.1553e-03	0.0000e+00	2.9772e-17	0.0000e+00
68	0.296330	0	2.1556e-03	0.0000e+00	2.4849e-17	0.0000e+00
69	0.193319	0	2.1555e-03	0.0000e+00	2.0639e-17	0.0000e+00
70	0.090309	0	2.1549e-03	0.0000e+00	1.7010e-17	0.0000e+00
71	-0.012701	0	2.1535e-03	0.0000e+00	1.3936e-17	0.0000e+00
72	-0.115712	0	2.1515e-03	0.0000e+00	1.1304e-17	0.0000e+00
73	-0.218722	0	2.1482e-03	0.0000e+00	9.0977e-18	0.0000e+00
74	-0.321732	0	2.1435e-03	0.0000e+00	7.2496e-18	0.0000e+00
75	-0.424743	0	2.1363e-03	0.0000e+00	5.7519e-18	0.0000e+00
76	-0.527753	0	2.1252e-03	0.0000e+00	4.5730e-18	0.0000e+00
77	-0.630763	0	2.1083e-03	0.0000e+00	3.6736e-18	0.0000e+00
78	-0.733773	0	2.0821e-03	0.0000e+00	3.0204e-18	0.0000e+00
79	-0.836784	0	2.0412e-03	0.0000e+00	2.5726e-18	0.0000e+00
80	-0.939794	0	1.9752e-03	0.0000e+00	2.2796e-18	0.0000e+00
81	-1.042804	0	1.8620e-03	0.0000e+00	2.0989e-18	0.0000e+00
82	-1.145815	0	1.6432e-03	0.0000e+00	1.9678e-18	0.0000e+00
83	-1.248825	0	1.1437e-03	0.0000e+00	1.6143e-18	0.0000e+00
84	-1.351835	0	2.5794e-04	0.0000e+00	3.8179e-19	0.0000e+00
85	-1.454846	0	4.9138e-06	0.0000e+00	4.1609e-21	0.0000e+00
86	-1.557856	0	2.8371e-08	0.0000e+00	1.3962e-23	0.0000e+00
87	-1.660866	0	4.6146e-10	0.0000e+00	2.8054e-25	0.0000e+00
88	-1.763876	0	3.5132e-11	0.0000e+00	2.8857e-26	0.0000e+00
89	-1.866887	0	5.4297e-12	0.0000e+00	5.4132e-27	0.0000e+00
90	-1.969897	0	1.4749e-12	0.0000e+00	1.5803e-27	0.0000e+00
91	-2.072907	0	1.1239e-12	0.0000e+00	1.0195e-27	0.0000e+00
92	-2.175918	0	2.8772e-12	0.0000e+00	1.6677e-27	0.0000e+00
93	-2.278928	0	1.8619e-11	0.0000e+00	5.6013e-27	0.0000e+00
94	-2.381938	0	1.8054e-10	0.0000e+00	2.6688e-26	0.0000e+00
95	-2.484949	0	2.2311e-09	0.0000e+00	1.7657e-25	0.0000e+00
96	-2.587959	0	3.6132e-08	0.0000e+00	2.0389e-24	0.0000e+00
97	-2.690969	0	2.4470e-07	0.0000e+00	1.2385e-23	0.0000e+00
98	-2.793979	0	8.1945e-07	0.0000e+00	3.7313e-23	0.0000e+00
99	-2.896990	0	3.3922e-06	0.0000e+00	1.4391e-22	0.0000e+00
100	-3.000000	0	1.2602e-05	0.0000e+00	4.9713e-22	0.0000e+00
