Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
85	0.000179	-1.454846	1326.855236	23546.945032	0	8.066667e-01
86	0.000179	-1.557856	1313.267040	22539.988329	0	8.066667e-01
87	0.000179	-1.660866	1299.901872	20034.638235	0	8.066667e-01
88	0.000179	-1.763876	1286.716648	16113.893839	0	8.066667e-01
89	0.000179	-1.866887	1273.795363	10157.970681	0	8.066667e-01
90	0.000179	-1.969897	1261.335013	2893.445802	0	8.066667e-01
91	0.000180	-2.072907	1249.575563	-4633.375881	0	8.066667e-01
92	0.000180	-2.175918	1238.740541	-11889.055097	0	8.066667e-01
93	0.000180	-2.278928	1228.996713	-17129.353457	0	8.066667e-01
94	0.000180	-2.381938	1220.428653	-16353.778979	0	8.066667e-01
95	0.000180	-2.484949	1213.038238	-2931.497125	0	8.066667e-01
96	0.000180	-2.587959	1206.753032	16663.749621	0	8.066667e-01
97	0.000180	-2.690969	1201.445304	27106.006250	0	8.066667e-01
98	0.000180	-2.793979	1196.952855	15838.701889	0	8.066667e-01
99	0.000180	-2.896990	1193.090601	-19265.665677	0	8.066667e-01
100	0.000180	-3.000000	1188.642219	22244.971030	0	8.066667e-01
