Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
66	0.502350	0	8.3272e-10	0.0000e+00	1.5991e-10	0.0000e+00
67	0.399340	0	6.5562e-10	0.0000e+00	1.2539e-10	0.0000e+00
68	0.296330	0	5.1560e-10	0.0000e+00	9.8089e-11	0.0000e+00
69	0.193319	0	4.0501e-10	0.0000e+00	7.6554e-11	0.0000e+00
70	0.090309	0	3.1797e-10	0.0000e+00	5.9632e-11	0.0000e+00
71	-0.012701	0	2.4938e-10	0.0000e+00	4.6387e-11	0.0000e+00
72	-0.115712	0	1.9567e-10	0.0000e+00	3.6067e-11	0.0000e+00
73	-0.218722	0	1.5343e-10	0.0000e+00	2.8060e-11	0.0000e+00
74	-0.321732	0	1.2048e-10	0.0000e+00	2.1877e-11	0.0000e+00
75	-0.424743	0	9.4720e-11	0.0000e+00	1.7121e-11	0.0000e+00
76	-0.527753	0	7.4639e-11	0.0000e+00	1.3475e-11	0.0000e+00
77	-0.630763	0	5.8960e-11	0.0000e+00	1.0684e-11	0.0000e+00
78	-0.733773	0	4.6757e-11	0.0000e+00	8.5452e-12	0.0000e+00
79	-0.836784	0	3.7201e-11	0.0000e+00	6.8986e-12	0.0000e+00
80	-0.939794	0	2.9718e-11	0.0000e+00	5.6207e-12	0.0000e+00
81	-1.042804	0	2.3819e-11	0.0000e+00	4.6171e-12	0.0000e+00
82	-1.145815	0	1.9132e-11	0.0000e+00	3.8166e-12	0.0000e+00
83	-1.248825	0	1.5394e-11	0.0000e+00	3.1677e-12	0.0000e+00
84	-1.351835	0	1.2399e-11	0.0000e+00	2.6342e-12	0.0000e+00
85	-1.454846	0	9.9844e-12	0.0000e+00	2.1916e-12	0.0000e+00
86	-1.557856	0	8.0461e-12	0.0000e+00	1.8233e-12	0.0000e+00
87	-1.660866	0	6.4833e-12	0.0000e+00	1.5170e-12	0.0000e+00
88	-1.763876	0	5.2238e-12	0.0000e+00	1.2626e-12	0.0000e+00
89	-1.866887	0	4.2094e-12	0.0000e+00	1.0511e-12	0.0000e+00
90	-1.969897	0	3.3929e-12	0.0000e+00	8.7464e-13	0.0000e+00
91	-2.072907	0	2.7324e-12	0.0000e+00	7.2676e-13	0.0000e+00
92	-2.175918	0	2.1984e-12	0.0000e+00	6.0231e-13	0.0000e+00
93	-2.278928	0	1.7668e-12	0.0000e+00	4.9736e-13	0.0000e+00
94	-2.381938	0	1.4165e-12	0.0000e+00	4.0886e-13	0.0000e+00
95	-2.484949	0	1.1340e-12	0.0000e+00	3.3449e-13	0.0000e+00
96	-2.587959	0	9.0617e-13	0.0000e+00	2.7231e-13	0.0000e+00
97	-2.690969	0	7.2215e-13	0.0000e+00	2.2065e-13	0.0000e+00
98	-2.793979	0	5.7506e-13	0.0000e+00	1.7808e-13	0.0000e+00
99	-2.896990	0	4.5705e-13	0.0000e+00	1.4325e-13	0.0000e+00
100	-3.000000	0	3.6336e-13	0.0000e+00	1.1527e-13	0.0000e+00
