Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
36	1.400000	0	3.9187e-06	0.0000e+00	1.1916e-15	0.0000e+00
37	1.300000	0	3.8505e-06	0.0000e+00	9.8293e-16	0.0000e+00
38	1.200000	0	3.7863e-06	0.0000e+00	8.1115e-16	0.0000e+00
39	1.100000	0	3.7217e-06	0.0000e+00	6.6994e-16	0.0000e+00
40	1.000000	0	3.6569e-06	0.0000e+00	5.5402e-16	0.0000e+00
41	0.900000	0	3.5880e-06	0.0000e+00	4.5893e-16	0.0000e+00
42	0.800000	0	3.5195e-06	0.0000e+00	3.8076e-16	0.0000e+00
43	0.700000	0	3.4514e-06	0.0000e+00	3.1628e-16	0.0000e+00
44	0.600000	0	3.3828e-06	0.0000e+00	2.6286e-16	0.0000e+00
45	0.500000	0	3.3139e-06	0.0000e+00	2.1844e-16	0.0000e+00
46	0.400000	0	3.2499e-06	0.0000e+00	1.8135e-16	0.0000e+00
47	0.300000	0	3.1857e-06	0.0000e+00	1.5032e-16	0.0000e+00
48	0.200000	0	3.1251e-06	0.0000e+00	1.2428e-16	0.0000e+00
49	0.100000	0	3.0704e-06	0.0000e+00	1.0242e-16	0.0000e+00
50	0.000000	0	3.0190e-06	0.0000e+00	8.4093e-17	0.0000e+00
51	-0.100000	0	2.9749e-06	0.0000e+00	6.8759e-17	0.0000e+00
52	-0.200000	0	2.9318e-06	0.0000e+00	5.5988e-17	0.0000e+00
53	-0.300000	0	2.8957e-06	0.0000e+00	4.5413e-17	0.0000e+00
54	-0.400000	0	2.8628e-06	0.0000e+00	3.6714e-17	0.0000e+00
55	-0.500000	0	2.8317e-06	0.0000e+00	2.9613e-17	0.0000e+00
56	-0.600000	0	2.8047e-06	0.0000e+00	2.3853e-17	0.0000e+00
57	-0.700000	0	2.7741e-06	0.0000e+00	1.9210e-17	0.0000e+00
58	-0.800000	0	2.7454e-06	0.0000e+00	1.5482e-17	0.0000e+00
59	-0.900000	0	2.7139e-06	0.0000e+00	1.2495e-17	0.0000e+00
60	-1.000000	0	2.6819e-06	0.0000e+00	1.0103e-17	0.0000e+00
61	-1.100000	0	2.6479e-06	0.0000e+00	8.1842e-18	0.0000e+00
62	-1.200000	0	2.6131e-06	0.0000e+00	6.6411e-18	0.0000e+00
63	-1.300000	0	2.5779e-06	0.0000e+00	5.3949e-18	0.0000e+00
64	-1.400000	0	2.5417e-06	0.0000e+00	4.3845e-18	0.0000e+00
65	-1.500000	0	2.5077e-06	0.0000e+00	3.5630e-18	0.0000e+00
66	-1.600000	0	2.4729e-06	0.0000e+00	2.8947e-18	0.0000e+00
67	-1.700000	0	2.4384e-06	0.0000e+00	2.3516e-18	0.0000e+00
68	-1.800000	0	2.4035e-06	0.0000e+00	1.9114e-18	0.0000e+00
69	-1.900000	0	2.3698e-06	0.0000e+00	1.5551e-18	0.0000e+00
70	-2.000000	0	2.3341e-06	0.0000e+00	1.2666e-18	0.0000e+00
71	-2.100000	0	2.2997e-06	0.0000e+00	1.0326e-18	0.0000e+00
72	-2.200000	0	2.2663e-06	0.0000e+00	8.4185e-19	0.0000e+00
73	-2.300000	0	2.2336e-06	0.0000e+00	6.8568e-19	0.0000e+00
74	-2.400000	0	2.2002e-06	0.0000e+00	5.5739e-19	0.0000e+00
75	-2.500000	0	2.1696e-06	0.0000e+00	4.5185e-19	0.0000e+00
76	-2.600000	0	2.1428e-06	0.0000e+00	3.6507e-19	0.0000e+00
77	-2.700000	0	2.1163e-06	0.0000e+00	2.9391e-19	0.0000e+00
78	-2.800000	0	2.0920e-06	0.0000e+00	2.3577e-19	0.0000e+00
79	-2.900000	0	2.0696e-06	0.0000e+00	1.8846e-19	0.0000e+00
80	-3.000000	0	2.0447e-06	0.0000e+00	1.5061e-19	0.0000e+00
