Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
48	0.200000	0	1.9477e-03	0.0000e+00	1.0346e-12	0.0000e+00
49	0.100000	0	1.9056e-03	0.0000e+00	8.6250e-13	0.0000e+00
50	0.000000	0	1.8659e-03	0.0000e+00	7.1715e-13	0.0000e+00
51	-0.100000	0	1.8293e-03	0.0000e+00	5.9438e-13	0.0000e+00
52	-0.200000	0	1.7966e-03	0.0000e+00	4.9085e-13	0.0000e+00
53	-0.300000	0	1.7663e-03	0.0000e+00	4.0389e-13	0.0000e+00
54	-0.400000	0	1.7394e-03	0.0000e+00	3.3121e-13	0.0000e+00
55	-0.500000	0	1.7158e-03	0.0000e+00	2.7084e-13	0.0000e+00
56	-0.600000	0	1.6930e-03	0.0000e+00	2.2104e-13	0.0000e+00
57	-0.700000	0	1.6718e-03	0.0000e+00	1.8017e-13	0.0000e+00
58	-0.800000	0	1.6512e-03	0.0000e+00	1.4680e-13	0.0000e+00
59	-0.900000	0	1.6306e-03	0.0000e+00	1.1964e-13	0.0000e+00
60	-1.000000	0	1.6094e-03	0.0000e+00	9.7562e-14	0.0000e+00
61	-1.100000	0	1.5881e-03	0.0000e+00	7.9620e-14	0.0000e+00
62	-1.200000	0	1.5666e-03	0.0000e+00	6.5019e-14	0.0000e+00
63	-1.300000	0	1.5450e-03	0.0000e+00	5.3112e-14	0.0000e+00
64	-1.400000	0	1.5233e-03	0.0000e+00	4.3384e-14	0.0000e+00
65	-1.500000	0	1.5027e-03	0.0000e+00	3.5424e-14	0.0000e+00
66	-1.600000	0	1.4822e-03	0.0000e+00	2.8912e-14	0.0000e+00
67	-1.700000	0	1.4624e-03	0.0000e+00	2.3591e-14	0.0000e+00
68	-1.800000	0	1.4428e-03	0.0000e+00	1.9251e-14	0.0000e+00
69	-1.900000	0	1.4229e-03	0.0000e+00	1.5717e-14	0.0000e+00
70	-2.000000	0	1.4027e-03	0.0000e+00	1.2839e-14	0.0000e+00
71	-2.100000	0	1.3828e-03	0.0000e+00	1.0492e-14	0.0000e+00
72	-2.200000	0	1.3630e-03	0.0000e+00	8.5736e-15	0.0000e+00
73	-2.300000	0	1.3441e-03	0.0000e+00	7.0002e-15	0.0000e+00
74	-2.400000	0	1.3262e-03	0.0000e+00	5.7070e-15	0.0000e+00
75	-2.500000	0	1.3096e-03	0.0000e+00	4.6432e-15	0.0000e+00
76	-2.600000	0	1.2950e-03	0.0000e+00	3.7682e-15	0.0000e+00
77	-2.700000	0	1.2821e-03	0.0000e+00	3.0500e-15	0.0000e+00
78	-2.800000	0	1.2708e-03	0.0000e+00	2.4622e-15	0.0000e+00
79	-2.900000	0	1.2608e-03	0.0000e+00	1.9826e-15	0.0000e+00
80	-3.000000	0	1.2515e-03	0.0000e+00	1.5965e-15	0.0000e+00
