Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
47	169.372988	2.459546	37.179603	0.223630	0	0	0	0.000000e+00	1079.006391
48	171.790133	2.356536	37.085615	0.224197	0	0	0	0.000000e+00	1063.709195
49	174.172330	2.253525	36.989130	0.224781	0	0	0	0.000000e+00	1048.397258
50	176.520820	2.150515	36.893969	0.225361	0	0	0	0.000000e+00	1033.625275
51	178.838853	2.047505	36.806174	0.225899	0	0	0	0.000000e+00	1020.268075
52	181.130065	1.944494	36.726770	0.226387	0	0	0	0.000000e+00	1008.480796
53	183.394640	1.841484	36.647284	0.226878	0	0	0	0.000000e+00	996.788086
54	185.631387	1.738474	36.562490	0.227404	0	0	0	0.000000e+00	984.569293
55	187.840386	1.635463	36.476513	0.227940	0	0	0	0.000000e+00	972.390046
56	190.022099	1.532453	36.391905	0.228470	0	0	0	0.000000e+00	960.439610
57	192.177488	1.429443	36.308017	0.228998	0	0	0	0.000000e+00	948.887413
58	194.307913	1.326433	36.227395	0.229508	0	0	0	0.000000e+00	937.927899
59	196.415156	1.223422	36.151670	0.229989	0	0	0	0.000000e+00	927.744428
60	198.501301	1.120412	36.081387	0.230437	0	0	0	0.000000e+00	918.455521
61	200.568285	1.017402	36.016462	0.230852	0	0	0	0.000000e+00	910.000384
62	202.617207	0.914391	35.954875	0.231247	0	0	0	0.000000e+00	902.027648
63	204.648378	0.811381	35.893662	0.231642	0	0	0	0.000000e+00	894.187612
64	206.662083	0.708371	35.832866	0.232035	0	0	0	0.000000e+00	886.471883
65	208.658726	0.605360	35.773105	0.232422	0	0	0	0.000000e+00	878.936393
66	210.638569	0.502350	35.713534	0.232810	0	0	0	0.000000e+00	871.512673
67	212.601716	0.399340	35.654441	0.233196	0	0	0	0.000000e+00	864.146027
68	214.548303	0.296330	35.595076	0.233585	0	0	0	0.000000e+00	856.834700
69	216.478583	0.193319	35.535927	0.233974	0	0	0	0.000000e+00	849.630311
70	218.392934	0.090309	35.478617	0.234352	0	0	0	0.000000e+00	842.608086
71	220.291946	-0.012701	35.422423	0.234723	0	0	0	0.000000e+00	835.831258
72	222.176287	-0.115712	35.367474	0.235088	0	0	0	0.000000e+00	829.330666
73	224.046560	-0.218722	35.315253	0.235436	0	0	0	0.000000e+00	823.107644
74	225.903377	-0.321732	35.264662	0.235773	0	0	0	0.000000e+00	817.144640
75	227.747266	-0.424743	35.215836	0.236100	0	0	0	0.000000e+00	811.413106
76	229.578691	-0.527753	35.168456	0.236418	0	0	0	0.000000e+00	805.883587
77	231.398023	-0.630763	35.122499	0.236728	0	0	0	0.000000e+00	800.520318
78	233.205624	-0.733773	35.076926	0.237035	0	0	0	0.000000e+00	795.301333
79	235.001851	-0.836784	35.033325	0.237330	0	0	0	0.000000e+00	790.252676
80	236.787203	-0.939794	34.990778	0.237619	0	0	0	0.000000e+00	785.409998
81	238.562210	-1.042804	34.949578	0.237899	0	0	0	0.000000e+00	780.789016
82	240.327391	-1.145815	34.910715	0.238164	0	0	0	0.000000e+00	776.402692
83	242.083324	-1.248825	34.874300	0.238413	0	0	0	0.000000e+00	772.273225
84	243.830704	-1.351835	34.840132	0.238646	0	0	0	0.000000e+00	768.440251
85	245.570415	-1.454846	34.807673	0.238869	0	0	0	0.000000e+00	764.963033
86	247.303386	-1.557856	34.780652	0.239055	0	0	0	0.000000e+00	761.921894
87	249.030932	-1.660866	34.756987	0.239217	0	0	0	0.000000e+00	759.421912
88	250.754559	-1.763876	34.739620	0.239337	0	0	0	0.000000e+00	757.583799
89	252.476026	-1.866887	34.728838	0.239411	0	0	0	0.000000e+00	756.505834
90	254.197169	-1.969897	34.724262	0.239443	0	0	0	0.000000e+00	756.211372
91	255.919584	-2.072907	34.725885	0.239432	0	0	0	0.000000e+00	756.614281
92	257.644391	-2.175918	34.732992	0.239383	0	0	0	0.000000e+00	757.529315
93	259.372250	-2.278928	34.741922	0.239321	0	0	0	0.000000e+00	758.726321
94	261.103266	-2.381938	34.752570	0.239248	0	0	0	0.000000e+00	760.000228
95	262.837361	-2.484949	34.761756	0.239184	0	0	0	0.000000e+00	761.227661
96	264.574331	-2.587959	34.771275	0.239119	0	0	0	0.000000e+00	762.394021
97	266.314227	-2.690969	34.780796	0.239054	0	0	0	0.000000e+00	763.585859
98	268.057410	-2.793979	34.791802	0.238978	0	0	0	0.000000e+00	764.943546
99	269.804537	-2.896990	34.805032	0.238887	0	0	0	0.000000e+00	766.589362
100	271.556337	-3.000000	34.822461	0.238767	0	0	0	0.000000e+00	768.585015
