Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
83	-1.588825	0	1.5887e-65	0.0000e+00	4.8744e-66	0.0000e+00
84	-1.671835	0	7.3197e-66	0.0000e+00	1.9985e-66	0.0000e+00
85	-1.754846	0	3.3728e-66	0.0000e+00	8.4916e-67	0.0000e+00
86	-1.837856	0	1.6380e-66	0.0000e+00	3.9555e-67	0.0000e+00
87	-1.920866	0	7.9077e-67	0.0000e+00	1.8667e-67	0.0000e+00
88	-2.003876	0	3.9657e-67	0.0000e+00	9.2994e-68	0.0000e+00
89	-2.086887	0	1.8617e-67	0.0000e+00	4.2874e-68	0.0000e+00
90	-2.169897	0	8.8394e-68	0.0000e+00	1.9941e-68	0.0000e+00
91	-2.252907	0	4.0492e-68	0.0000e+00	8.8579e-69	0.0000e+00
92	-2.335918	0	2.1023e-68	0.0000e+00	4.5646e-69	0.0000e+00
93	-2.418928	0	9.9562e-69	0.0000e+00	2.1356e-69	0.0000e+00
94	-2.501938	0	4.8506e-69	0.0000e+00	1.0524e-69	0.0000e+00
95	-2.584949	0	2.3466e-69	0.0000e+00	5.2614e-70	0.0000e+00
96	-2.667959	0	1.2591e-69	0.0000e+00	3.0526e-70	0.0000e+00
97	-2.750969	0	5.5801e-70	0.0000e+00	1.4724e-70	0.0000e+00
98	-2.833979	0	2.9914e-70	0.0000e+00	9.5866e-71	0.0000e+00
99	-2.916990	0	1.6243e-70	0.0000e+00	7.2798e-71	0.0000e+00
100	-3.000000	0	9.0019e-71	0.0000e+00	5.7938e-71	0.0000e+00
