Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
30	4.210721	0	7.2209e-04	0.0000e+00	1.0056e-07	0.0000e+00
31	4.107711	0	6.9172e-04	0.0000e+00	8.8493e-08	0.0000e+00
32	4.004700	0	6.5911e-04	0.0000e+00	7.7611e-08	0.0000e+00
33	3.901690	0	6.3403e-04	0.0000e+00	6.7561e-08	0.0000e+00
34	3.798680	0	6.1021e-04	0.0000e+00	5.8556e-08	0.0000e+00
35	3.695669	0	5.8522e-04	0.0000e+00	5.0803e-08	0.0000e+00
36	3.592659	0	5.6050e-04	0.0000e+00	4.4159e-08	0.0000e+00
37	3.489649	0	5.3528e-04	0.0000e+00	3.8359e-08	0.0000e+00
38	3.386639	0	5.1340e-04	0.0000e+00	3.3255e-08	0.0000e+00
39	3.283628	0	4.9080e-04	0.0000e+00	2.8734e-08	0.0000e+00
40	3.180618	0	4.7218e-04	0.0000e+00	2.4706e-08	0.0000e+00
41	3.077608	0	4.5372e-04	0.0000e+00	2.1084e-08	0.0000e+00
42	2.974597	0	4.3947e-04	0.0000e+00	1.7858e-08	0.0000e+00
43	2.871587	0	4.2509e-04	0.0000e+00	1.5075e-08	0.0000e+00
44	2.768577	0	4.1126e-04	0.0000e+00	1.2754e-08	0.0000e+00
45	2.665566	0	3.9405e-04	0.0000e+00	1.0846e-08	0.0000e+00
46	2.562556	0	3.7895e-04	0.0000e+00	9.2601e-09	0.0000e+00
47	2.459546	0	3.6474e-04	0.0000e+00	7.9265e-09	0.0000e+00
48	2.356536	0	3.4854e-04	0.0000e+00	6.7916e-09	0.0000e+00
49	2.253525	0	3.3558e-04	0.0000e+00	5.8024e-09	0.0000e+00
50	2.150515	0	3.2348e-04	0.0000e+00	4.9153e-09	0.0000e+00
51	2.047505	0	3.1384e-04	0.0000e+00	4.1160e-09	0.0000e+00
52	1.944494	0	3.0548e-04	0.0000e+00	3.4223e-09	0.0000e+00
53	1.841484	0	2.9487e-04	0.0000e+00	2.8480e-09	0.0000e+00
54	1.738474	0	2.8731e-04	0.0000e+00	2.3826e-09	0.0000e+00
55	1.635463	0	2.7807e-04	0.0000e+00	2.0009e-09	0.0000e+00
56	1.532453	0	2.6849e-04	0.0000e+00	1.6827e-09	0.0000e+00
57	1.429443	0	2.6062e-04	0.0000e+00	1.4153e-09	0.0000e+00
58	1.326433	0	2.5107e-04	0.0000e+00	1.1893e-09	0.0000e+00
59	1.223422	0	2.4266e-04	0.0000e+00	9.9706e-10	0.0000e+00
60	1.120412	0	2.3551e-04	0.0000e+00	8.3254e-10	0.0000e+00
61	1.017402	0	2.2960e-04	0.0000e+00	6.9179e-10	0.0000e+00
62	0.914391	0	2.2154e-04	0.0000e+00	5.7238e-10	0.0000e+00
63	0.811381	0	2.1684e-04	0.0000e+00	4.7203e-10	0.0000e+00
64	0.708371	0	2.1251e-04	0.0000e+00	3.8785e-10	0.0000e+00
65	0.605360	0	2.0756e-04	0.0000e+00	3.1705e-10	0.0000e+00
66	0.502350	0	2.0417e-04	0.0000e+00	2.5751e-10	0.0000e+00
67	0.399340	0	2.0216e-04	0.0000e+00	2.0768e-10	0.0000e+00
68	0.296330	0	2.0050e-04	0.0000e+00	1.6632e-10	0.0000e+00
69	0.193319	0	1.9957e-04	0.0000e+00	1.3231e-10	0.0000e+00
70	0.090309	0	1.9871e-04	0.0000e+00	1.0463e-10	0.0000e+00
71	-0.012701	0	1.9936e-04	0.0000e+00	8.2348e-11	0.0000e+00
72	-0.115712	0	1.9969e-04	0.0000e+00	6.4565e-11	0.0000e+00
73	-0.218722	0	2.0084e-04	0.0000e+00	5.0472e-11	0.0000e+00
74	-0.321732	0	2.0220e-04	0.0000e+00	3.9371e-11	0.0000e+00
75	-0.424743	0	2.0459e-04	0.0000e+00	3.0672e-11	0.0000e+00
76	-0.527753	0	2.0477e-04	0.0000e+00	2.3893e-11	0.0000e+00
77	-0.630763	0	2.0692e-04	0.0000e+00	1.8635e-11	0.0000e+00
78	-0.733773	0	2.0780e-04	0.0000e+00	1.4571e-11	0.0000e+00
79	-0.836784	0	2.0811e-04	0.0000e+00	1.1431e-11	0.0000e+00
80	-0.939794	0	2.0804e-04	0.0000e+00	9.0054e-12	0.0000e+00
81	-1.042804	0	2.0782e-04	0.0000e+00	7.1275e-12	0.0000e+00
82	-1.145815	0	2.0809e-04	0.0000e+00	5.6705e-12	0.0000e+00
83	-1.248825	0	2.0611e-04	0.0000e+00	4.5373e-12	0.0000e+00
84	-1.351835	0	2.0389e-04	0.0000e+00	3.6547e-12	0.0000e+00
85	-1.454846	0	2.0018e-04	0.0000e+00	2.9664e-12	0.0000e+00
86	-1.557856	0	1.9602e-04	0.0000e+00	2.4279e-12	0.0000e+00
87	-1.660866	0	1.9067e-04	0.0000e+00	2.0033e-12	0.0000e+00
88	-1.763876	0	1.8535e-04	0.0000e+00	1.6641e-12	0.0000e+00
89	-1.866887	0	1.7962e-04	0.0000e+00	1.3882e-12	0.0000e+00
90	-1.969897	0	1.7434e-04	0.0000e+00	1.1586e-12	0.0000e+00
91	-2.072907	0	1.6815e-04	0.0000e+00	9.6281e-13	0.0000e+00
92	-2.175918	0	1.6530e-04	0.0000e+00	7.9186e-13	0.0000e+00
93	-2.278928	0	1.6189e-04	0.0000e+00	6.4060e-13	0.0000e+00
94	-2.381938	0	1.6224e-04	0.0000e+00	5.0735e-13	0.0000e+00
95	-2.484949	0	1.6410e-04	0.0000e+00	3.9268e-13	0.0000e+00
96	-2.587959	0	1.6753e-04	0.0000e+00	2.9746e-13	0.0000e+00
97	-2.690969	0	1.7350e-04	0.0000e+00	2.2110e-13	0.0000e+00
98	-2.793979	0	1.8148e-04	0.0000e+00	1.6108e-13	0.0000e+00
99	-2.896990	0	1.9510e-04	0.0000e+00	1.1245e-13	0.0000e+00
100	-3.000000	0	2.0960e-04	0.0000e+00	7.8247e-14	0.0000e+00
