Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
53	1.841484	0	4.7789e-04	0.0000e+00	1.0976e-10	0.0000e+00
54	1.738474	0	4.5157e-04	0.0000e+00	9.5633e-11	0.0000e+00
55	1.635463	0	4.2610e-04	0.0000e+00	8.3398e-11	0.0000e+00
56	1.532453	0	4.0261e-04	0.0000e+00	7.2621e-11	0.0000e+00
57	1.429443	0	3.8051e-04	0.0000e+00	6.3099e-11	0.0000e+00
58	1.326433	0	3.6040e-04	0.0000e+00	5.4657e-11	0.0000e+00
59	1.223422	0	3.4215e-04	0.0000e+00	4.7109e-11	0.0000e+00
60	1.120412	0	3.2620e-04	0.0000e+00	4.0341e-11	0.0000e+00
61	1.017402	0	3.1191e-04	0.0000e+00	3.4338e-11	0.0000e+00
62	0.914391	0	2.9876e-04	0.0000e+00	2.9149e-11	0.0000e+00
63	0.811381	0	2.8606e-04	0.0000e+00	2.4754e-11	0.0000e+00
64	0.708371	0	2.7348e-04	0.0000e+00	2.1055e-11	0.0000e+00
65	0.605360	0	2.6149e-04	0.0000e+00	1.7923e-11	0.0000e+00
66	0.502350	0	2.4985e-04	0.0000e+00	1.5255e-11	0.0000e+00
67	0.399340	0	2.3881e-04	0.0000e+00	1.2973e-11	0.0000e+00
68	0.296330	0	2.2861e-04	0.0000e+00	1.1012e-11	0.0000e+00
69	0.193319	0	2.1916e-04	0.0000e+00	9.3205e-12	0.0000e+00
70	0.090309	0	2.1050e-04	0.0000e+00	7.8613e-12	0.0000e+00
71	-0.012701	0	2.0264e-04	0.0000e+00	6.6051e-12	0.0000e+00
72	-0.115712	0	1.9555e-04	0.0000e+00	5.5307e-12	0.0000e+00
73	-0.218722	0	1.8896e-04	0.0000e+00	4.6186e-12	0.0000e+00
74	-0.321732	0	1.8290e-04	0.0000e+00	3.8484e-12	0.0000e+00
75	-0.424743	0	1.7708e-04	0.0000e+00	3.2024e-12	0.0000e+00
76	-0.527753	0	1.7164e-04	0.0000e+00	2.6632e-12	0.0000e+00
77	-0.630763	0	1.6617e-04	0.0000e+00	2.2157e-12	0.0000e+00
78	-0.733773	0	1.6088e-04	0.0000e+00	1.8460e-12	0.0000e+00
79	-0.836784	0	1.5540e-04	0.0000e+00	1.5410e-12	0.0000e+00
80	-0.939794	0	1.5003e-04	0.0000e+00	1.2892e-12	0.0000e+00
81	-1.042804	0	1.4462e-04	0.0000e+00	1.0801e-12	0.0000e+00
82	-1.145815	0	1.3935e-04	0.0000e+00	9.0542e-13	0.0000e+00
83	-1.248825	0	1.3438e-04	0.0000e+00	7.5823e-13	0.0000e+00
84	-1.351835	0	1.2974e-04	0.0000e+00	6.3338e-13	0.0000e+00
85	-1.454846	0	1.2568e-04	0.0000e+00	5.2702e-13	0.0000e+00
86	-1.557856	0	1.2213e-04	0.0000e+00	4.3617e-13	0.0000e+00
87	-1.660866	0	1.1927e-04	0.0000e+00	3.5853e-13	0.0000e+00
88	-1.763876	0	1.1718e-04	0.0000e+00	2.9217e-13	0.0000e+00
89	-1.866887	0	1.1605e-04	0.0000e+00	2.3552e-13	0.0000e+00
90	-1.969897	0	1.1615e-04	0.0000e+00	1.8728e-13	0.0000e+00
91	-2.072907	0	1.1769e-04	0.0000e+00	1.4667e-13	0.0000e+00
92	-2.175918	0	1.2090e-04	0.0000e+00	1.1322e-13	0.0000e+00
93	-2.278928	0	1.2581e-04	0.0000e+00	8.6490e-14	0.0000e+00
94	-2.381938	0	1.3214e-04	0.0000e+00	6.5807e-14	0.0000e+00
95	-2.484949	0	1.3956e-04	0.0000e+00	5.0181e-14	0.0000e+00
96	-2.587959	0	1.4749e-04	0.0000e+00	3.8485e-14	0.0000e+00
97	-2.690969	0	1.5576e-04	0.0000e+00	2.9684e-14	0.0000e+00
98	-2.793979	0	1.6446e-04	0.0000e+00	2.2949e-14	0.0000e+00
99	-2.896990	0	1.7430e-04	0.0000e+00	1.7677e-14	0.0000e+00
100	-3.000000	0	1.8478e-04	0.0000e+00	1.3594e-14	0.0000e+00
