Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
65	     inf	2.041667	247.514001	  0.000123	1	1.699735e-06
66	     inf	1.950000	251.169305	 -0.000002	1	3.429926e-05
67	     inf	1.858333	252.220471	  0.000126	1	4.627528e-06
68	     inf	1.766667	253.220722	 -0.000007	1	1.259844e-05
69	     inf	1.675000	254.108135	 -0.000028	1	5.659379e-05
70	     inf	1.583333	254.999517	  0.002366	1	1.699735e-06
71	     inf	1.491667	255.950536	  0.001641	1	6.921313e-04
72	     inf	1.400000	257.022039	  0.003169	1	2.804562e-06
73	     inf	1.308333	258.320229	  0.000107	1	5.659379e-05
74	     inf	1.216667	259.956482	 -0.000261	1	2.542264e-04
75	     inf	1.125000	262.042308	  0.020122	1	2.804562e-06
76	     inf	1.033333	264.632702	  0.003843	1	6.921313e-04
77	     inf	0.941667	266.339245	  0.022038	1	7.635421e-06
78	     inf	0.850000	266.690623	  0.010640	1	1.540766e-04
79	     inf	0.758333	266.836109	  0.008665	1	4.194735e-04
80	     inf	0.666667	266.780602	  0.067849	1	6.921313e-04
81	     inf	0.575000	266.548603	  0.023339	1	4.194735e-04
82	     inf	0.483333	266.129924	  0.006475	1	6.921313e-04
83	     inf	0.391667	265.536223	  0.165350	1	2.078743e-05
84	     inf	0.300000	264.800476	  0.009559	1	6.921313e-04
85	     inf	0.208333	263.947520	 -0.008242	1	1.884327e-03
86	     inf	0.116667	262.981888	  1.796861	1	2.078743e-05
87	     inf	0.025000	261.840202	  8.280399	1	6.921313e-04
88	     inf	-0.066667	260.332797	  9.838453	1	8.464634e-03
89	     inf	-0.158333	258.479565	 11.453030	1	8.464634e-03
90	     inf	-0.250000	256.452265	  8.318228	1	8.464634e-03
91	     inf	-0.341667	254.286035	  1.912729	1	8.464634e-03
92	     inf	-0.433333	252.025053	  0.111634	1	8.464634e-03
93	     inf	-0.525000	249.701596	 -4.917832	1	1.142017e-03
94	     inf	-0.616667	247.339318	 -1.346746	1	8.464634e-03
95	     inf	-0.708333	244.961257	 -7.861243	1	8.464634e-03
96	     inf	-0.800000	242.596105	 -2.597333	1	8.464634e-03
97	     inf	-0.891667	240.280247	 -0.122209	1	8.464634e-03
98	     inf	-0.983333	238.044104	 -0.169812	1	1.142017e-03
99	     inf	-1.075000	235.900472	 -0.038998	1	9.337975e-05
100	     inf	-1.166667	233.870034	  0.001181	1	9.337975e-05
101	     inf	-1.258333	231.965792	  0.096885	1	7.635421e-06
102	     inf	-1.350000	230.163327	 -0.001786	1	1.142017e-03
103	     inf	-1.441667	228.412304	  0.005155	1	2.804562e-06
104	     inf	-1.533333	226.643767	 -0.000705	1	6.921313e-04
105	     inf	-1.625000	224.790754	  0.024330	1	1.030142e-06
106	     inf	-1.716667	222.811293	 -0.002833	1	3.109140e-03
107	     inf	-1.808333	220.694503	  0.014887	1	1.030142e-06
108	     inf	-1.900000	218.451908	 -0.001668	1	3.109140e-03
109	     inf	-1.991667	216.099171	  0.009612	1	1.030142e-06
110	     inf	-2.083333	213.635568	 -0.000303	1	1.142017e-03
111	     inf	-2.175000	211.012408	  0.000293	1	4.627528e-06
112	     inf	-2.266667	208.112619	 -0.000014	1	1.540766e-04
113	     inf	-2.358333	204.798535	  0.000181	1	2.804562e-06
114	     inf	-2.450000	200.988290	 -0.000058	1	6.921313e-04
115	     inf	-2.541667	196.585519	  0.000053	1	4.627528e-06
116	     inf	-2.633333	191.695705	  0.000003	1	3.429926e-05
117	     inf	-2.725000	186.757797	  0.000000	1	2.078743e-05
118	     inf	-2.816667	181.977618	  0.026211	1	4.627528e-06
119	     inf	-2.908333	177.867679	 -0.015581	1	7.635421e-06
120	     inf	-3.000000	173.068026	 -0.000001	1	7.635421e-06
